COD_ETU;Note : TLBC2104;Résultat : TLBC2104;Session : TLBC2104;Année : TLBC2104;Note : TLBC2204;Résultat : TLBC2204;Session : TLBC2204;Année : TLBC2204;Note : TLBC2304;Résultat : TLBC2304;Session : TLBC2304;Année : TLBC2304;Note : TLBC2404;Résultat : TLBC2404;Session : TLBC2404;Année : TLBC2404;Note : TLBC2504;Résultat : TLBC2504;Session : TLBC2504;Année : TLBC2504;Note : TLBC2604;Résultat : TLBC2604;Session : TLBC2604;Année : TLBC2604;Note : TLBC2004;Résultat : TLBC2004;Session : TLBC2004;Année : TLBC2004;Note : TLBC1104;Résultat : TLBC1104;Session : TLBC1104;Année : TLBC1104;Note : TLBC1204;Résultat : TLBC1204;Session : TLBC1204;Année : TLBC1204;Note : TLBC1304;Résultat : TLBC1304;Session : TLBC1304;Année : TLBC1304;Note : TLBC1404;Résultat : TLBC1404;Session : TLBC1404;Année : TLBC1404;Note : TLBC1504;Résultat : TLBC1504;Session : TLBC1504;Année : TLBC1504;Note : TLBC1604;Résultat : TLBC1604;Session : TLBC1604;Année : TLBC1604;Note : TLBC1004;Résultat : TLBC1004;Session : TLBC1004;Année : TLBC1004
13011721;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13012055;;;;;;;;;;;;;10;V;2;2013;10;V;2;2013;14.25;V;1;2013;11 063;V;2;2013;10;V;2;2013;10.65;V;1;2015;10;V;1;2013;10;V;2;2013;10;V;2;2013;14.3;V;1;2013;10 825;V;1;2015
13012118;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;13.2;V;1;2013;2.2;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13012136;11;V;1;2014;8;AC;2;2015;8.35;AC;2;2015;10;V;2;2014;10.1;V;1;2014;14;V;1;2014;10 242;V;2;2015;10.1;V;1;2014;10.1;V;1;2015;11.8;V;1;2015;10 075;V;1;2015;10;V;2;2014;10;V;2;2014;10 346;V;1;2015
13012249;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2014;0;NRA;1;2015;0;NRA;1;2015;10;V;1;2014;3 333;NV;2;2015
13012310;;;;;;;;;;;;;7;AC;2;2013;11.75;V;1;2013;11.25;V;1;2013;10;V;2;2013;10;V;2;2015;11.1;V;1;2015;10;V;2;2013;9.8;AC;2;2015;11.75;V;1;2013;10;V;2;2013;10 442;V;2;2015
13012324;;;;;;;;;;;;;10;V;1;2013;10;V;2;2013;14.38;V;1;2013;11 445;V;1;2013;10;V;2;2014;10;V;2;2015;11.4;V;1;2013;10;V;1;2013;10;V;2;2013;10.43;V;1;2013;10 305;V;2;2015
13012339;11.5;V;1;2014;7.75;AC;2;2014;10;V;2;2014;14.75;V;1;2014;10;V;2;2014;10;V;2;2013;10 667;V;2;2014;10;V;1;2014;10;V;2;2014;10;V;2;2013;10;V;2;2014;11.9;V;1;2015;10;V;2;2013;10 317;V;1;2015
13012358;15.75;V;1;2014;8.25;AC;2;2014;12.05;V;1;2014;10;V;1;2014;10;V;2;2014;13.3;V;1;2013;11 558;V;2;2014;15.3;V;1;2014;10;V;2;2015;10.1;V;1;2014;10;V;2;2014;7.5;AC;2;2015;10;V;2;2013;10 483;V;2;2015
13012363;12;V;1;2015;10;V;2;2015;10.35;V;1;2015;10;V;2;2014;7;AC;2;2015;11.75;V;1;2013;10 183;V;2;2015;10;V;1;2014;10;V;2;2015;10;V;2;2013;12 525;V;1;2015;8;AC;2;2015;11.3;V;1;2013;10 304;V;2;2015
13012387;11;V;1;2014;7;AC;2;2014;10;V;2;2014;13.3;V;1;2014;7;AC;2;2014;11.95;V;1;2013;10 042;V;2;2014;10.7;V;1;2015;9;AC;2;2015;10;V;2;2014;10 051;V;1;2015;9.15;AC;2;2015;11.1;V;1;2013;10;V;2;2015
13012396;10;V;2;2014;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2014;0;NRA;1;2015;10;V;2;2013;5;;2;2015;10;V;2;2015;2.9;NRA;1;2015;10 925;V;1;2015;2 763;NRA;1;2015;5.6;NV;2;2015;10;V;2;2014;7 031;NV;2;2015
13012397;12.5;V;1;2014;7;NV;2;2015;10;V;2;2015;10;V;2;2014;10;V;2;2014;10;V;2;2013;9 917;;2;2015;10;V;2;2014;7;NV;2;2015;10;V;2;2014;8.9;NV;2;2015;7;NV;2;2015;10;V;2;2013;8 817;NV;2;2015
13012427;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13012469;10;V;2;2014;7;NV;2;2015;7.95;NV;2;2015;3.2;NRA;1;2015;2.4;NRA;1;2015;13.7;V;1;2013;7 375;;2;2015;10;V;2;2015;4.3;NRA;1;2015;10.1;V;1;2015;6;NV;2;2015;6.1;NV;2;2015;10.93;V;1;2013;7 905;NV;2;2015
13012475;10;V;1;2014;4;NRA;1;2015;10.4;V;1;2014;4.6;NRA;1;2015;2.4;NRA;1;2015;13.18;V;1;2013;7.43;;2;2015;10;V;1;2014;3.65;NRA;1;2015;10;V;2;2015;1 025;NRA;1;2015;6.9;NV;2;2015;13.18;V;1;2013;7 459;NV;2;2015
13012487;15;V;1;2014;10;V;2;2015;12.25;V;1;2015;10;V;2;2014;4.2;NRA;1;2015;11.5;V;1;2014;10 492;NV;2;2015;12.4;V;1;2014;11.7;V;1;2015;10.1;V;1;2014;10;V;2;2014;8.6;AC;2;2015;10;V;2;2014;10 467;V;2;2015
13012505;11;V;1;2014;10;V;1;2015;7.5;AC;1;2015;10;V;2;2014;10.75;V;1;2013;10;V;2;2013;10 041;V;2;2015;12.7;V;1;2014;10;V;1;2014;7 912;AC;2;2014;10;V;2;2014;10.75;V;1;2013;10;V;2;2013;10 227;V;2;2014
13012547;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;1 667;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13012558;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11.4;V;1;2013;1.9;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11.05;V;1;2013;1 842;NV;2;2015
13012564;;;;;;;;;;;;;10;V;1;2013;12.5;V;1;2013;12.85;V;1;2013;11 813;V;1;2013;10;V;2;2013;10;V;2;2015;11.9;V;1;2013;10;V;1;2013;12.5;V;1;2013;13.25;V;1;2013;11 275;V;2;2015
13012634;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13012646;10;V;2;2014;10;V;2;2015;10;V;1;2015;10;V;2;2015;10;V;2;2014;10;V;2;2013;10;V;2;2015;10;V;2;2014;7;NV;2;2015;10.6;V;1;2015;10;V;2;2015;8;NV;2;2015;10;V;2;2013;9 267;NV;2;2015
13012707;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;1 667;;2;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015
13012711;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;1 667;NV;2;2015;1.2;NRA;1;2015;3.4;NRA;1;2015;6.6;NV;2;2015;7;NV;2;2015;3;NRA;1;2015;.75;NRA;1;2015;3 658;NV;2;2015
13012743;0;NRA;1;2015;8;AC;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11.94;V;1;2013;3 323;;2;2015;10 275;V;1;2013;8;AC;2;2013;10.55;V;1;2013;;;;;;;;;11.35;V;1;2013;10 641;V;2;2013
13012783;11;V;1;2014;10;V;1;2015;10;V;2;2014;11.1;V;1;2014;10;V;2;2014;10;V;2;2013;10.35;V;1;2015;16;V;1;2014;10.05;V;1;2015;10;V;2;2014;10;V;2;2014;9.7;AC;2;2015;10.75;V;1;2013;11 083;V;2;2015
13012803;0;NRA;1;2015;7;AC;2;2013;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;2 833;;2;2015;11;V;1;2013;7;AC;2;2013;;;;;;;;;;;;;10;V;1;2013;10.78;V;2;2013
13012808;11;V;1;2014;0;NRA;1;2015;12.85;V;1;2015;10;V;2;2014;8;NV;2;2015;14.1;V;1;2013;9 325;;2;2015;10;V;2;2014;10;V;1;2014;10;V;2;2013;3 575;NRA;1;2015;0;NRA;1;2015;13.63;V;1;2013;7 868;NV;2;2015
13012823;13;V;1;2014;10.25;V;1;2015;10.1;V;1;2014;11.1;V;1;2014;5.5;NV;2;2015;11.55;V;1;2013;10.25;;2;2015;10;V;2;2014;4;NRA;1;2015;10;V;1;2013;10;V;2;2015;9;NV;2;2015;11.5;V;1;2013;9 083;NV;2;2015
13012911;;;;;10;V;2;2013;;;;;10;V;1;2013;12;V;1;2013;11;V;1;2013;10.75;V;2;2013;10;V;2;2015;10;V;2;2013;10;V;2;2013;10;V;1;2013;12;V;1;2013;10;V;2;2013;10 333;V;1;2015
13012939;10;V;2;2014;4;NRA;1;2015;6.75;NV;2;2015;10.4;V;1;2014;1.5;NRA;1;2015;12.55;V;1;2013;7 533;;2;2015;6.5;NV;2;2015;7;NV;2;2015;10;V;2;2013;2.6;NRA;1;2015;5.1;NV;2;2015;12.65;V;1;2013;7 308;NV;2;2015
13012949;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.5;V;1;2014;1.75;NV;2;2015
13012967;11;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;13.75;V;1;2013;4 125;;2;2015;4.65;NRA;1;2015;5;NV;2;2015;10;V;2;2013;5 038;NV;2;2015;6.45;NV;2;2015;11.93;V;1;2013;7 178;NV;2;2015
13012975;11;V;1;2014;10;V;2;2013;8.5;AC;2;2015;10;V;2;2014;9.5;AC;2;2015;11.18;V;1;2013;10.03;V;2;2015;8.6;AC;2;2013;10;V;2;2013;;;;;;;;;;;;;11.4;V;1;2013;10;V;2;2013
13013054;14;V;1;2014;8;AC;2;2014;10;V;2;2014;10;V;2;2014;8;AC;2;2014;13.65;V;1;2013;10 608;V;2;2014;10;V;2;2014;7.5;AC;2;2015;14.55;V;1;2015;10;V;2;2014;10;V;2;2014;12.55;V;1;2013;10 767;V;2;2015
13013056;14;V;1;2014;10;V;2;2014;10;V;2;2014;10;V;2;2014;7;AC;2;2014;13.7;V;1;2013;10 783;V;2;2014;11 125;V;1;2013;8.5;AC;2;2014;10.6;V;1;2013;10;V;2;2014;7;AC;2;2015;10.9;V;1;2013;9 688;AC;2;2015
13013061;10;V;2;2015;12;V;1;2015;8;NV;2;2015;11.2;V;1;2015;10;V;2;2015;10;V;2;2013;10.2;;2;2015;10;V;2;2015;4.1;NRA;1;2015;10.15;V;1;2015;8 875;NV;2;2015;8.5;NV;2;2015;11.8;V;1;2013;8 904;NV;2;2015
13013094;10;V;2;2014;8.5;NV;2;2015;8.85;NV;2;2015;11.7;V;1;2015;5.5;NV;2;2015;10;V;1;2013;9 092;;2;2015;9;NV;2;2015;3.55;NRA;1;2015;10;V;2;2015;1 889;NRA;1;2015;6;NV;2;2015;10;V;2;2013;6.74;NV;2;2015
13013098;11;V;1;2014;3.5;NRA;1;2015;7;NV;2;2015;10;V;2;2014;7;NV;2;2015;11.5;V;1;2013;8 333;;2;2015;10;V;2;2014;3.1;NRA;1;2015;10;V;2;2014;4 575;NRA;1;2015;11.4;V;1;2015;10.1;V;1;2013;8 196;NV;2;2015
13013107;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.03;V;1;2013;1 672;;2;2015;10;V;2;2013;0;NRA;1;2015;11.62;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;11.8;V;1;2013;5.57;NV;2;2015
13013122;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13013123;13;V;1;2014;0;NRA;1;2015;12.6;V;1;2014;10;V;2;2014;0;NRA;1;2015;13.5;V;1;2014;8 183;NV;2;2015;10;V;2;2014;0;NRA;1;2015;12.08;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2014;5 513;NV;2;2015
13013124;11;V;1;2015;10;V;2;2015;7;NV;2;2015;10;V;2;2014;3.2;NRA;1;2015;10;V;2;2013;8 533;;2;2015;9.1;NV;2;2015;3;NRA;1;2015;10.05;V;1;2015;1.3;NRA;1;2015;5.3;NV;2;2015;10.5;V;1;2014;6 542;NV;2;2015
13013130;15;V;1;2015;10;V;1;2015;8.4;AC;2;2015;14.3;V;1;2015;10.05;V;1;2014;14.6;V;1;2013;12 058;V;2;2015;7;NV;2;2015;1.1;NRA;1;2015;10;V;1;2013;1.65;NRA;1;2015;6;NV;2;2015;10.58;V;1;2013;6 055;NV;2;2015
13013139;10;V;1;2014;9;NV;2;2015;8.05;NV;2;2015;11.7;V;1;2014;7.5;NV;2;2015;10.55;V;1;2013;9 467;NV;2;2015;12.6;V;1;2014;10;V;2;2015;10.4;V;1;2013;10 038;V;1;2015;9.5;AC;2;2015;10.85;V;1;2013;10 565;V;2;2015
13013159;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2013;1 833;;2;2015;0;NRA;1;2015;0;NRA;1;2015;2.2;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12;V;1;2014;2 367;NV;2;2015
13013160;14.5;V;1;2014;7;AC;2;2014;9;AC;2;2014;10;V;2;2014;10;V;2;2014;13.4;V;1;2013;10.65;V;2;2014;11 125;V;1;2013;10;V;1;2014;10.9;V;1;2013;10;V;2;2014;10.2;V;1;2015;11.6;V;1;2013;10 638;V;1;2015
13013177;10;V;1;2014;10;V;2;2015;10;V;1;2014;12.2;V;1;2014;10;V;2;2013;9;AC;2;2015;10.2;V;2;2015;9.2;AC;2;2014;10;V;2;2014;9;AC;2;2014;10;V;2;2014;10;V;2;2013;12;V;1;2014;10 033;V;2;2014
13013180;10;V;2;2014;9;NV;2;2015;6.25;NV;2;2015;10.6;V;1;2014;10;V;1;2013;10;V;2;2014;9 308;;2;2015;4.1;NRA;1;2015;8;NV;2;2015;10;V;2;2014;10;V;2;2015;10;V;1;2013;10;V;2;2013;8 683;NV;2;2015
13013184;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13013185;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;10;V;2;2013;3 333;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;1 667;NV;2;2015
13013197;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2014;0;NRA;1;2015;12.3;V;1;2013;3 717;;2;2015;0;NRA;1;2015;0;NRA;1;2015;2.8;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;2 133;NV;2;2015
13013278;10;V;2;2014;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2014;3.5;NV;2;2015;10;V;2;2015;2.1;NRA;1;2015;11.15;V;1;2015;2 295;NRA;1;2015;7;NV;2;2015;10;V;2;2013;7 091;NV;2;2015
13013443;10;V;2;2014;2.5;NRA;1;2015;10;V;2;2014;10;V;2;2014;10;V;2;2014;10;V;2;2013;8.75;;2;2015;13.2;V;1;2014;10;V;2;2014;10.05;V;1;2015;10;V;2;2014;10.35;V;1;2015;3 375;NRA;1;2015;9 496;NV;2;2015
13013602;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13013632;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13013652;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12.85;V;1;2013;2 142;;2;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;0;NRA;1;2015;10.2;V;1;2013;3 367;NV;2;2015
13013661;11;V;1;2014;11;V;1;2015;10;V;1;2015;10;V;2;2014;5.5;NV;2;2015;10.1;V;1;2013;9.6;;2;2015;10.4;V;1;2014;4;NRA;1;2015;10;V;2;2014;7 473;NV;2;2015;9;NV;2;2015;11.49;V;1;2013;8 727;NV;2;2015
13013684;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.33;V;1;2013;1 722;;2;2015;0;NRA;1;2015;0;NRA;1;2015;2;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;.333;NV;2;2015
13013695;10;V;1;2014;7;NV;2;2015;10;V;2;2014;10;V;2;2014;3.3;NRA;1;2015;10.23;V;1;2013;8 422;;2;2015;10;V;2;2014;10;V;2;2014;10.35;V;1;2015;10;V;2;2014;9.7;AC;2;2015;10;V;2;2013;10 008;V;2;2015
13013700;11;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2014;0;NRA;1;2015;12;V;1;2014;5 667;NV;2;2015;13.9;V;1;2014;0;NRA;1;2015;10.06;V;1;2014;0;NRA;1;2015;0;NRA;1;2015;11.5;V;1;2014;5.91;NV;2;2015
13013707;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11.7;V;1;2013;1.95;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.03;V;1;2013;1 672;NV;2;2015
13013843;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12.1;V;1;2013;2 017;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13013968;12.5;V;1;2014;11;V;1;2015;10 075;V;1;2014;10;V;2;2014;10;V;2;2014;14.6;V;1;2013;11 363;V;1;2015;10.5;V;1;2013;10;V;2;2014;10.56;V;1;2013;11;V;1;2014;7;AC;2;2014;13.23;V;1;2013;10 382;V;2;2014
13013972;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12;V;1;2013;0;NRA;1;2015;2;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12;V;1;2013;0;NRA;1;2015;2;NV;2;2015
13013976;10;V;2;2015;10;V;2;2015;7;NV;2;2015;10;V;2;2015;10;V;2;2014;10;V;2;2013;9.5;;2;2015;4.3;NRA;1;2015;7;NV;2;2015;10;V;2;2015;10;V;2;2015;8.8;NV;2;2015;10;V;2;2013;8.35;NV;2;2015
13014089;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;13.45;V;1;2013;2 242;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;12.45;V;1;2013;2 075;NV;2;2015
13014092;;;;;10 162;V;1;2013;;;;;10;V;2;2013;11.25;V;1;2013;12.9;V;1;2013;11 038;V;2;2013;14;V;1;2015;10 162;V;1;2013;10;V;2;2013;10;V;2;2013;11.25;V;1;2013;10;V;2;2013;10 902;V;1;2015
13014121;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.45;V;1;2013;1 742;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13014136;11;V;1;2014;0;NRA;1;2015;3.65;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.55;V;1;2013;4.2;;2;2015;10;V;2;2013;.5;NRA;1;2015;11.03;V;1;2014;.426;NRA;1;2015;1.2;NRA;1;2015;10;V;1;2013;5 526;NV;2;2015
13014173;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10.25;V;1;2013;1 708;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;11;V;1;2014;1 833;NV;2;2015
13014287;15.5;V;1;2015;10;V;2;2013;10.1;V;1;2015;10;V;2;2013;8;AC;2;2015;15.73;V;1;2013;11 555;V;2;2015;14.6;V;1;2015;10;V;2;2015;10;V;2;2015;10;V;2;2013;8.1;AC;2;2015;14.15;V;1;2013;11 142;V;2;2015
13014363;10;V;1;2014;.5;NRA;1;2015;10;V;2;2014;11.5;V;1;2014;1.4;NRA;1;2015;10.2;V;1;2013;7 267;;2;2015;13.8;V;1;2014;8;AC;2;2015;10;V;2;2013;10 575;V;1;2015;7.7;AC;2;2015;10;V;2;2013;10 013;V;2;2015
13014380;12;V;1;2014;10;V;2;2015;7.9;NV;2;2015;10;V;2;2013;7.5;NV;2;2015;12 225;V;1;2013;9 938;;2;2015;10;V;2;2013;3.65;NRA;1;2015;10;V;2;2013;10;V;2;2013;6.15;NV;2;2015;13.85;V;1;2013;8 942;NV;2;2015
13014462;5;NV;2;2015;5;NV;2;2015;2.95;NRA;1;2015;7;NV;2;2015;3.6;NRA;1;2015;0;NRA;1;2015;3 925;NV;2;2015;7.4;NV;2;2015;1;NRA;1;2015;10;V;2;2015;.995;NRA;1;2015;7;NV;2;2015;11;V;1;2014;6 233;NV;2;2015
13014701;10;V;2;2014;10;V;2;2015;10;V;2;2014;10;V;2;2013;10;V;2;2013;10.05;V;1;2013;10 008;V;2;2015;10;V;1;2013;10;V;2;2014;13.33;V;1;2014;10;V;2;2013;10;V;2;2013;10.05;V;1;2013;10 563;V;2;2014
13014755;13;V;1;2014;0;NRA;1;2015;11.1;V;1;2014;10;V;2;2013;0;NRA;1;2015;14.13;V;1;2013;8 038;NV;2;2015;10;V;2;2013;0;NRA;1;2015;10 412;V;1;2013;10;V;2;2013;1.8;NRA;1;2015;12.73;V;1;2013;7.49;NV;2;2015
13014920;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13014980;11;V;1;2014;2;NRA;1;2015;6.35;NV;2;2015;10;V;1;2014;2.7;NRA;1;2015;10.2;V;1;2013;7 042;;2;2015;10.5;V;1;2013;11.05;V;1;2015;10;V;2;2013;10;V;2;2015;5.9;NV;2;2015;10.15;V;1;2013;9.6;NV;2;2015
13014984;13;V;1;2014;10;V;2;2015;6.4;NV;2;2015;10;V;2;2014;2.4;NRA;1;2015;12.25;V;1;2014;9 008;NV;2;2015;12.4;V;1;2014;10;V;2;2015;10;V;2;2015;2 498;NRA;1;2015;5.4;NV;2;2015;12.5;V;1;2014;8.8;NV;2;2015
13014993;13;V;1;2014;10.5;V;1;2015;12.1;V;1;2015;10.02;V;1;2014;6.5;NV;2;2015;10;V;1;2014;10 353;NV;2;2015;10;V;2;2014;10;V;2;2014;10;V;2;2014;10;V;2;2014;5.2;NV;2;2015;10;V;2;2014;9.2;NV;2;2015
13014995;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;3.9;NRA;1;2015;3.3;NRA;1;2015;2.45;NRA;1;2015;3 463;NRA;1;2015;4.3;NRA;1;2015;10;V;1;2014;4 569;NV;2;2015
13015390;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;3.9;NRA;1;2015;0;NRA;1;2015;.65;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13015691;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13015697;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13016482;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;1 667;;2;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NRA;1;2015;0;NV;2;2015
13018251;10;V;2;2014;0;NRA;1;2015;0;NRA;1;2015;10;V;2;2013;0;NRA;1;2015;13.6;V;1;2013;5.6;;2;2015;10.7;V;2;2013;0;NRA;1;2015;10;V;2;2013;10;V;2;2013;0;NRA;1;2015;12.45;V;2;2013;7 192;NV;2;2015
14000019;10;V;1;2014;17.25;V;1;2015;12.9;V;1;2015;10.4;V;1;2014;10.9;V;1;2014;10;V;1;2014;11 908;V;1;2015;10;V;2;2014;10;V;2;2014;12.2;V;1;2015;10;V;2;2015;16;V;1;2015;10;V;2;2014;11 367;V;2;2015
