COD_ETU;Note : TLMP1104;Résultat : TLMP1104;Session : TLMP1104;Année : TLMP1104;Note : TLMP1204;Résultat : TLMP1204;Session : TLMP1204;Année : TLMP1204;Note : TLMP1304;Résultat : TLMP1304;Session : TLMP1304;Année : TLMP1304;Note : TLMP1404;Résultat : TLMP1404;Session : TLMP1404;Année : TLMP1404;Note : TLMP1504;Résultat : TLMP1504;Session : TLMP1504;Année : TLMP1504;Note : TLMP1604;Résultat : TLMP1604;Session : TLMP1604;Année : TLMP1604;Note : TLMP1004;Résultat : TLMP1004;Session : TLMP1004;Année : TLMP1004;Note : TLMP2104;Résultat : TLMP2104;Session : TLMP2104;Année : TLMP2104;Note : TLMP2204;Résultat : TLMP2204;Session : TLMP2204;Année : TLMP2204;Note : TLMP2304;Résultat : TLMP2304;Session : TLMP2304;Année : TLMP2304;Note : TLMP2404;Résultat : TLMP2404;Session : TLMP2404;Année : TLMP2404;Note : TLMP2504;Résultat : TLMP2504;Session : TLMP2504;Année : TLMP2504;Note : TLMP2604;Résultat : TLMP2604;Session : TLMP2604;Année : TLMP2604;Note : TLMP2004;Résultat : TLMP2004;Session : TLMP2004;Année : TLMP2004
20001890;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2021;2 333;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20002262;0;NRA;1;2021;10;V;1;2020;0;NRA;1;2021;10;V;2;2020;10;V;2;2020;13;V;1;2020;7 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;18;V;1;2020;4 667;NV;2;2021
20003145;10;V;2;2021;10.5;V;1;2021;10;V;1;2020;10;V;1;2020;10;V;1;2020;12;V;1;2020;10 417;V;2;2021;8;NV;2;2021;11.5;V;1;2021;6;NV;2;2021;10;VAR;2;2021;10;VAR;2;2021;10;V;1;2020;9.25;NV;2;2021
20003248;10;V;2;2021;11.5;V;1;2021;5.75;NV;2;2021;12;V;1;2021;10;V;2;2020;13;V;1;2020;10 375;NV;2;2021;8;NV;2;2021;10;V;1;2021;2.5;NV;2;2021;5.5;NV;2;2021;10;VAR;2;2021;11;V;1;2020;7 833;NV;2;2021
20003569;0;NRA;1;2021;8;NV;2;2021;3.5;NV;2;2021;2;NV;2;2021;10;V;1;2020;13;V;1;2020;6 083;NV;2;2021;1;NV;2;2021;.4;NV;2;2021;0;NRA;1;2021;.25;NV;2;2021;.33;NV;2;2021;14;V;1;2020;2 663;NV;2;2021
20003871;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20003916;10;V;2;2020;10.6;V;1;2020;10;V;2;2021;15;V;1;2020;10;V;1;2020;15;V;1;2020;11 767;V;2;2021;10.75;V;1;2021;11;V;1;2021;10;VAR;2;2021;15;V;1;2021;9.28;AC;2;2021;14;V;1;2020;11 672;V;2;2021
20003988;8.5;NV;2;2021;1;NV;2;2021;10;V;2;2020;13;V;1;2021;10;V;2;2020;14;V;1;2021;9 417;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2020;3 833;NV;2;2021
20004243;7;AC;2;2021;11;V;1;2020;10;V;2;2020;10;V;1;2021;16.5;V;1;2020;15;V;1;2020;11 583;V;2;2021;10;V;1;2020;11;V;1;2020;7;AC;2;2021;15;V;1;2021;10;VAR;2;2020;16;V;1;2020;11.5;V;2;2021
20004337;0;NRA;1;2021;.25;NV;2;2021;4;NV;2;2021;0;NRA;1;2021;5;NV;2;2021;0;NRA;1;2021;1 542;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20004626;15.5;V;1;2021;10.6;V;1;2020;11;V;1;2021;10;V;1;2021;7.5;AC;2;2021;11;V;1;2020;10 933;V;2;2021;10;V;1;2021;11;V;1;2021;7;AC;2;2021;10;VAR;2;2021;10;VAR;2;2021;14;V;1;2020;10 333;V;2;2021
20004766;7;AC;2;2021;11;V;1;2020;10;V;1;2021;11.5;V;1;2020;13.5;V;1;2020;14;V;1;2020;11 167;V;2;2021;10;V;1;2020;2.4;NV;2;2021;10;VAR;2;2020;13;V;1;2021;7;NV;2;2021;14;V;1;2020;9.4;NV;2;2021
20004773;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20004836;10;V;2;2021;10;V;2;2021;4;NV;2;2021;8.5;NV;2;2021;10;V;2;2021;15;V;1;2021;9 583;NV;2;2021;8;NV;2;2021;3;NV;2;2021;2.5;NV;2;2021;10;VAR;2;2021;10;VAR;2;2021;15;V;1;2021;8 083;NV;2;2021
20004886;2.5;NV;2;2021;7;NV;2;2021;0;NRA;1;2021;2;NV;2;2021;10;V;1;2020;14;V;1;2020;5 917;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;1;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2021;2.5;NV;2;2021
20005241;10;V;2;2021;11;V;1;2020;10;V;2;2020;12;V;1;2020;10;V;1;2020;13;V;1;2020;11;V;2;2021;10;VAR;2;2020;10;VAR;2;2021;7;AC;2;2021;14.5;V;1;2021;12;V;1;2020;11;V;1;2020;10.75;V;2;2021
20005342;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;9;NV;2;2021;3 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20005858;6;NV;2;2021;0;NRA;1;2021;5;NV;2;2021;0;NRA;1;2021;10;V;2;2021;14;V;1;2021;5 833;NV;2;2021;3.75;NV;2;2021;7;NV;2;2021;.25;NV;2;2021;.25;NV;2;2021;3.2;NV;2;2021;15;V;1;2021;4 908;NV;2;2021
20006667;11.5;V;1;2021;10;V;2;2021;14.5;V;1;2021;15.75;V;1;2021;11;V;1;2021;14.5;V;1;2021;12 875;V;2;2021;13;V;1;2021;11.6;V;1;2021;15.5;V;1;2021;14;V;1;2021;16.33;V;1;2021;11;V;1;2021;13 572;V;1;2021
20006722;7;NV;2;2021;10;V;2;2021;6;NV;2;2021;3.5;NV;2;2021;11.5;V;1;2021;14;V;1;2021;8 667;NV;2;2021;2.5;NV;2;2021;7.1;NV;2;2021;5;NV;2;2021;1;NV;2;2021;7.67;NV;2;2021;12;V;1;2021;5 878;NV;2;2021
20006958;7;AC;2;2021;11.5;V;1;2020;10;V;2;2021;10.5;V;1;2021;10;V;2;2020;11;V;1;2020;10;V;2;2021;15.25;V;1;2021;10;VAR;2;2021;10;VAR;2;2020;12.5;V;1;2021;10;V;1;2020;14;V;1;2020;11 958;V;2;2021
20006974;10;V;2;2021;15.5;V;1;2021;5.5;NV;2;2021;3.75;NV;2;2021;10.5;V;1;2021;14;V;1;2021;9 875;NV;2;2021;10;VAR;2;2021;10;V;1;2021;10;V;1;2021;11.5;V;1;2021;10;VAR;2;2021;14;V;1;2021;10 917;V;2;2021
20007328;10;V;2;2021;7;NV;2;2021;4;NV;2;2021;3;NV;2;2021;13;V;1;2021;13.5;V;1;2021;8 417;NV;2;2021;2;NV;2;2021;8.9;NV;2;2021;0;NRA;1;2021;1;NV;2;2021;.67;NV;2;2021;11;V;1;2021;3 928;NV;2;2021
20007634;7;AC;2;2021;10;V;1;2020;10;V;1;2020;9;AC;2;2021;14;V;1;2020;14;V;1;2020;10 667;V;2;2021;10;V;1;2020;11.5;V;1;2021;10.5;V;1;2021;10;V;1;2021;10;VAR;2;2021;14;V;1;2020;11;V;2;2021
20007772;10.5;V;1;2020;10;V;1;2020;10;V;1;2020;10;V;2;2020;10;V;1;2020;14;V;1;2020;10.75;V;2;2020;8.5;NV;2;2021;5;NV;2;2021;3;NV;2;2021;8;NV;2;2021;10.33;V;1;2020;17;V;1;2020;8 638;NV;2;2021
20007809;11;V;1;2021;3;NV;2;2021;10;V;2;2021;19;V;1;2021;8.5;NV;2;2021;12.75;V;1;2021;10 708;NV;2;2021;10;VAR;2;2021;8;AC;2;2021;10;V;1;2021;9;AC;2;2021;10;V;1;2021;14;V;1;2021;10 167;V;2;2021
20007831;11.5;V;1;2020;13;V;1;2020;13;V;1;2021;10;V;2;2020;10;V;2;2020;13;V;1;2020;11.75;V;1;2021;10.5;V;1;2020;16;V;1;2021;10;V;1;2021;10;VAR;2;2021;14.67;V;1;2020;16;V;1;2020;12 862;V;2;2021
20007874;10;V;2;2021;7;NV;2;2021;7;NV;2;2021;10;V;2;2020;10;V;2;2021;11;V;1;2020;9 167;NV;2;2021;5;NV;2;2021;11.1;V;1;2021;10;VAR;2;2021;11;V;1;2021;8;NV;2;2021;12;V;1;2020;9 517;NV;2;2021
20007899;11;V;1;2021;7;AC;2;2021;10;V;2;2020;14;V;1;2021;10.5;V;1;2020;11;V;1;2020;10 583;V;2;2021;10;VAR;2;2020;8;NV;2;2021;3.5;NV;2;2021;11;V;1;2021;10;V;1;2020;15;V;1;2020;9 583;NV;2;2021
20008123;8.5;NV;2;2021;7;NV;2;2021;10;V;2;2020;6.5;NV;2;2021;10;V;2;2020;13;V;1;2020;9 167;NV;2;2021;2.5;NV;2;2021;2;NV;2;2021;10;VAR;2;2020;10;V;1;2020;1.23;NV;2;2021;10;VAR;2;2020;5 955;NV;2;2021
20008150;11;V;1;2021;10;V;2;2020;10;V;2;2021;11;V;1;2021;12.5;V;1;2020;12;V;1;2021;11 083;V;2;2021;10;VAR;2;2020;12.5;V;1;2021;10;VAR;2;2020;13.5;V;1;2021;10;VAR;2;2021;10;VAR;2;2020;11;V;2;2021
20008476;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2021;10;V;2;2021;10;V;2;2021;15;V;1;2021;7.5;NV;2;2021;2;NV;2;2021;2.4;NV;2;2021;2;NV;2;2021;7.5;NV;2;2021;0;NRA;1;2021;13.5;V;1;2021;4 567;NV;2;2021
20008569;14.5;V;1;2020;10;V;2;2020;2;NV;2;2021;7;NV;2;2021;10;V;2;2020;10;V;2;2020;8 917;NV;2;2021;7;NV;2;2021;5;NV;2;2021;1;NV;2;2021;6;NV;2;2021;6.54;NV;2;2021;11;V;1;2020;6.09;NV;2;2021
20008622;10;V;2;2021;12;V;1;2020;12;V;1;2020;8;AC;2;2021;13.5;V;1;2020;14;V;1;2020;11 583;V;2;2021;10;VAR;2;2021;12;V;1;2021;10;V;1;2020;11;V;1;2021;10;VAR;2;2021;11;V;1;2020;10 667;V;2;2021
20008623;11.5;V;1;2020;15;V;1;2020;7;AC;2;2020;10;V;2;2020;13.5;V;1;2020;14;V;1;2020;11 833;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20008741;15;V;1;2021;11.4;V;1;2020;10;V;2;2021;8;AC;2;2021;10;V;2;2020;11;V;1;2020;10.9;V;2;2021;10;VAR;2;2021;10;VAR;2;2021;11.75;V;1;2021;8;NV;2;2021;5.85;NV;2;2021;10;VAR;2;2020;9 267;NV;2;2021
20008819;10;V;1;2020;9;AC;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;11;V;1;2020;10;V;2;2020;8;AC;2;2021;10;V;1;2021;10;VAR;2;2020;10;V;1;2021;10;V;1;2020;12;V;1;2020;10;V;2;2021
20008822;7;NV;2;2021;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;11.5;V;1;2020;17;V;1;2020;7 583;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2021;11;V;1;2020;3.5;NV;2;2021
20008831;10;V;2;2020;11;V;1;2020;10;V;1;2020;10;V;1;2020;13;V;1;2020;15;V;1;2020;11.5;V;2;2020;10;V;1;2020;7;AC;2;2021;8.5;AC;2;2021;10.5;V;1;2021;10;VAR;2;2020;18;V;1;2020;10 667;V;2;2021
20008842;11;V;1;2021;11.5;V;1;2021;10;V;2;2021;7;AC;2;2021;10;V;1;2020;14.5;V;1;2021;10 667;V;2;2021;12.5;V;1;2021;10.7;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;V;1;2021;13;V;1;2021;11 033;V;2;2021
20008845;10;V;2;2021;10;V;2;2021;10;V;2;2021;10;V;2;2020;14;V;1;2020;13;V;1;2020;11 167;V;2;2021;10;V;1;2021;9;AC;2;2021;10;VAR;2;2021;10;VAR;2;2021;12 425;V;1;2021;13;V;1;2020;10 738;V;2;2021
20008865;7;NV;2;2021;7;NV;2;2021;8;NV;2;2021;10.5;V;1;2021;10;V;1;2021;10;V;1;2021;8.75;NV;2;2021;5;NV;2;2021;2.8;NV;2;2021;1;NV;2;2021;6;NV;2;2021;8;NV;2;2021;10;VAR;2;2020;5 467;NV;2;2021
20008870;7;AC;2;2021;10;V;2;2021;10;V;1;2021;7.25;AC;2;2021;10;V;1;2021;16.5;V;1;2021;10 125;V;2;2021;10;VAR;2;2021;10.04;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2021;14;V;1;2021;10 673;V;2;2021
20008987;8;AC;2;2020;14;V;1;2020;10;V;2;2020;8;AC;2;2020;11.5;V;1;2020;10;V;2;2020;10.25;V;2;2020;11;V;1;2020;12.5;V;1;2021;10;VAR;2;2021;14.5;V;1;2021;10.25;V;1;2021;10;VAR;2;2020;11 375;V;2;2021
20009169;10;V;2;2021;10;V;2;2020;7;AC;2;2021;10;V;2;2020;14;V;1;2020;14;V;1;2020;10 833;V;2;2021;11.5;V;1;2020;13;V;1;2021;7.5;AC;2;2021;10;V;1;2020;15 375;V;1;2021;11;V;1;2020;11 396;V;2;2021
20009205;13;V;1;2021;7;AC;2;2021;10;V;2;2020;10;V;1;2020;11.75;V;1;2020;10;V;2;2020;10 292;V;2;2021;10;VAR;2;2020;16;V;1;2020;10;VAR;2;2020;7;AC;2;2020;10;VAR;2;2020;13;V;1;2020;11;V;2;2020
20009473;10;V;2;2021;10;V;2;2021;5;NV;2;2021;10;V;2;2021;9;NV;2;2021;13.5;V;1;2021;9 583;NV;2;2021;10;VAR;2;2021;7.5;NV;2;2021;0;NRA;1;2021;5;NV;2;2021;14;V;1;2021;13;V;1;2021;8.25;NV;2;2021
20009885;7;AC;2;2020;10;V;2;2020;10;V;2;2020;7;AC;2;2020;14;V;1;2020;14;V;1;2020;10 333;V;2;2020;10;VAR;2;2021;11.5;V;1;2020;10;VAR;2;2020;7;AC;2;2021;10 685;V;1;2020;12;V;1;2020;10 198;V;2;2021
20009976;10;V;2;2020;10;V;2;2020;10.5;V;1;2020;10;V;1;2020;10;V;2;2020;14;V;1;2020;10.75;V;2;2020;12;V;1;2020;5.2;NV;2;2021;4;NV;2;2021;0;NRA;1;2021;4.33;NV;2;2021;13;V;1;2020;6 422;NV;2;2021
20009978;6;NV;2;2021;10;V;2;2021;2.5;NV;2;2021;5.75;NV;2;2021;10;V;1;2020;13;V;1;2020;7 875;NV;2;2021;10;VAR;2;2020;4;NV;2;2021;7;NV;2;2021;3.5;NV;2;2021;10;VAR;2;2021;10;VAR;2;2020;7 417;NV;2;2021
20010042;7;AC;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;14;V;1;2020;14;V;1;2020;10 833;V;2;2020;10;V;1;2020;7.2;AC;2;2021;10;VAR;2;2020;12;V;1;2020;10 073;V;1;2020;14;V;1;2020;10 546;V;2;2021
20010086;10.5;V;1;2020;8.5;AC;2;2020;10;V;2;2020;11.5;V;1;2020;11;V;1;2020;10;V;1;2020;10.25;V;2;2020;10.75;V;1;2021;16;V;1;2021;10;VAR;2;2020;10;V;1;2021;10 001;V;1;2021;12;V;1;2021;11 459;V;1;2021
20010090;7;AC;2;2021;10;V;2;2020;10;V;2;2020;14.5;V;1;2020;12;V;1;2020;14;V;1;2020;11.25;V;2;2021;10;V;1;2020;10.5;V;1;2020;10;VAR;2;2020;16.5;V;1;2021;10;VAR;2;2020;13;V;1;2021;11 667;V;1;2021
20010250;8;AC;2;2021;10.6;V;1;2020;10;V;2;2020;10;V;2;2020;12.5;V;1;2020;13;V;1;2020;10 683;V;2;2021;10;VAR;2;2020;7;AC;2;2020;10;VAR;2;2020;10;V;1;2020;10;VAR;2;2020;16;V;1;2020;10.5;V;2;2020
20010255;10;V;2;2021;10;V;2;2021;5;NV;2;2021;5;NV;2;2021;11;V;1;2020;11;V;1;2020;8 667;NV;2;2021;11 125;V;1;2021;7;AC;2;2021;10.75;V;1;2021;10;VAR;2;2021;10;VAR;2;2020;12;V;1;2020;10 146;V;2;2021
20010258;7;AC;2;2020;13.8;V;1;2020;10;V;2;2020;10;V;2;2020;9;AC;2;2020;14;V;1;2020;10 633;V;2;2020;0;NRA;1;2021;10;VAR;2;2020;12;V;1;2020;0;NRA;1;2021;11;V;1;2020;19;V;1;2020;8 667;NV;2;2021
20010273;7;NV;2;2021;1;NV;2;2021;4;NV;2;2021;1;NV;2;2021;10;V;2;2021;13.75;V;1;2021;6 125;NV;2;2021;10;VAR;2;2021;7;NV;2;2021;2;NV;2;2021;10;VAR;2;2021;10;VAR;2;2021;13;V;1;2021;8 667;NV;2;2021
20010313;17;V;1;2020;9;AC;2;2020;12;V;1;2020;7;AC;2;2020;14.5;V;1;2020;16;V;1;2020;12 583;V;2;2020;9;AC;2;2021;7.1;AC;2;2021;10;VAR;2;2020;14;V;1;2021;10;V;1;2021;17;V;1;2020;11 183;V;2;2021
20010315;7;AC;2;2021;10;V;1;2020;10;V;2;2020;16;V;1;2021;14.5;V;1;2020;14;V;1;2020;11 917;V;2;2021;10 625;V;1;2021;2;NV;2;2021;2.5;NV;2;2021;7;NV;2;2021;3.08;NV;2;2021;13;V;1;2020;6 368;NV;2;2021
20010327;14;V;1;2020;13;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;11 167;V;2;2020;10;V;1;2020;11;V;1;2020;10;VAR;2;2020;17;V;1;2021;10;VAR;2;2020;11;V;1;2021;11.5;V;1;2021
20010350;7;AC;2;2021;8;AC;2;2021;10;V;2;2020;10;V;2;2020;11;V;1;2020;14;V;1;2020;10;V;2;2021;11;V;1;2020;11;V;1;2020;4.5;NV;2;2021;8;NV;2;2021;10;VAR;2;2020;14;V;1;2020;9.75;NV;2;2021
20010356;4;NV;2;2021;15;V;1;2021;5;NV;2;2021;3.5;NV;2;2021;10;V;2;2020;12;V;1;2020;8.25;NV;2;2021;5 813;NV;2;2021;7;NV;2;2021;.5;NV;2;2021;2;NV;2;2021;5.63;NV;2;2021;18;V;1;2020;6 491;NV;2;2021
20010392;7;AC;2;2020;11;V;1;2020;10;V;2;2020;7;AC;2;2020;16.5;V;1;2020;11;V;1;2020;10 417;V;2;2020;12.5;V;1;2020;15;V;1;2021;12;V;1;2020;18;V;1;2020;14;V;1;2020;15;V;1;2021;14 417;V;1;2021
20010397;8;AC;2;2020;13;V;1;2020;10;V;2;2020;9;AC;2;2020;14.5;V;1;2020;14;V;1;2020;11 417;V;2;2020;10;VAR;2;2020;10;VAR;2;2020;10;VAR;2;2021;20;V;1;2021;10;VAR;2;2020;12;V;1;2020;12;V;2;2021
20010401;10.5;V;1;2020;11.4;V;1;2020;10;V;2;2020;10;V;1;2020;13.5;V;1;2020;12;V;1;2020;11 233;V;2;2020;10 375;V;1;2021;12;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10;VAR;2;2020;11;V;1;2020;10 563;V;2;2021
20010403;10;V;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2020;11;V;1;2020;10;V;2;2020;10 167;V;2;2021;10;VAR;2;2020;15;V;1;2021;10;VAR;2;2020;10;V;1;2020;11.4;V;1;2021;10;V;1;2021;11 067;V;1;2021
20010404;13.5;V;1;2021;10;V;2;2021;7;AC;2;2021;10;V;2;2020;11.5;V;1;2020;14;V;1;2020;11;V;2;2021;10;VAR;2;2020;5;NV;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;10;VAR;2;2020;9 167;NV;2;2021
20010501;10;V;2;2021;10;V;2;2020;10;V;1;2020;10;V;1;2021;10;V;2;2020;14;V;1;2020;10 667;V;2;2021;13;V;1;2021;15;V;1;2021;10;V;1;2021;20;V;1;2021;12.33;V;1;2020;13;V;1;2020;13 888;V;1;2021
20010689;15;V;1;2020;11;V;1;2020;17;V;1;2020;18;V;1;2020;16.5;V;1;2020;14;V;1;2020;15.25;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20010694;7;NV;2;2021;10.5;V;1;2021;2;NV;2;2021;1;NV;2;2021;13;V;1;2021;14.5;V;1;2021;8;NV;2;2021;10;VAR;2;2021;8;NV;2;2021;.5;NV;2;2021;7;NV;2;2021;10;VAR;2;2021;14;V;1;2021;8.25;NV;2;2021
20010703;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;15;V;1;2020;4 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;18;V;1;2020;4 667;NV;2;2021
20010708;11;V;1;2021;10.5;V;1;2021;10;V;2;2021;10;V;1;2020;11;V;1;2020;15;V;1;2020;11.25;V;2;2021;5 813;NV;2;2021;7;NV;2;2021;7;NV;2;2021;5;NV;2;2021;10;VAR;2;2021;14;V;1;2021;8 136;NV;2;2021
20010819;8;AC;2;2021;11.4;V;1;2020;12;V;1;2021;11;V;1;2021;11;V;1;2020;14;V;1;2020;11 233;V;2;2021;13 375;V;1;2021;2;NV;2;2021;4.5;NV;2;2021;12.5;V;1;2021;10;V;1;2020;16;V;1;2020;9 729;NV;2;2021
20010992;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;2;NV;2;2021;10;V;2;2021;0;NRA;1;2021;2;NV;2;2021;8;NV;2;2021;5;NV;2;2021;3;NV;2;2021;1;NV;2;2021;8.75;NV;2;2021;14;V;1;2021;6 625;NV;2;2021
20010997;10.5;V;1;2020;10.5;V;1;2021;10;V;2;2020;10;V;1;2021;10;V;1;2021;11;V;1;2020;10 333;V;1;2021;7;NV;2;2021;10;VAR;2;2021;1;NV;2;2021;5;NV;2;2021;1.21;NV;2;2021;14;V;1;2021;6 368;NV;2;2021
20011004;7;NV;2;2021;13.4;V;1;2020;2.5;NV;2;2021;1.5;NV;2;2021;10;V;2;2020;12;V;1;2020;7 733;NV;2;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;10;VAR;2;2020;5;NV;2;2021
20011006;11.5;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;16;V;1;2020;11.25;V;2;2020;10;VAR;2;2020;15;V;1;2021;10;VAR;2;2020;10;V;1;2021;7.85;AC;2;2021;14;V;1;2020;11 142;V;2;2021
20011071;7;NV;2;2021;14.5;V;1;2021;2.5;NV;2;2021;7.5;NV;2;2021;10;V;2;2020;13;V;1;2020;9 083;NV;2;2021;8;NV;2;2021;7;NV;2;2021;1.5;NV;2;2021;8;NV;2;2021;4.03;NV;2;2021;12;V;1;2020;6 755;NV;2;2021
20011072;10;V;2;2021;10;V;1;2021;10;V;1;2020;9;AC;2;2021;10;V;2;2021;11;V;1;2020;10;V;2;2021;7.5;NV;2;2021;6.2;NV;2;2021;10;VAR;2;2020;2;NV;2;2021;4;NV;2;2021;16;V;1;2020;7 617;NV;2;2021
20011073;10;V;1;2020;10;V;2;2021;10;V;2;2020;0;NRA;1;2021;10;V;2;2020;11;V;1;2020;8.5;NV;2;2021;10;V;1;2021;11;V;1;2021;4.5;NV;2;2021;12;V;1;2021;8.73;NV;2;2021;12;V;1;2021;9 705;NV;2;2021
20011075;10;V;1;2020;14;V;1;2020;10;V;1;2020;10.75;V;1;2020;12;V;1;2020;16;V;1;2020;12 125;V;1;2020;10;VAR;2;2020;10;V;1;2020;10;VAR;2;2021;19.5;V;1;2021;12.67;V;1;2021;17;V;1;2020;13 195;V;2;2021
20011111;11.5;V;1;2021;10;V;2;2020;7;AC;2;2021;8.5;AC;2;2021;10;V;2;2020;13;V;1;2021;10;V;2;2021;10 625;V;1;2021;14.5;V;1;2021;10;VAR;2;2021;7;AC;2;2021;10;VAR;2;2021;13;V;1;2021;10 854;V;2;2021
20011364;11;V;1;2021;12.6;V;1;2020;10;V;2;2020;10;V;1;2021;8;AC;2;2021;12;V;1;2020;10.6;V;2;2021;5;NV;2;2021;3.2;NV;2;2021;7;NV;2;2021;10;VAR;2;2021;8;NV;2;2021;12;V;1;2020;7 533;NV;2;2021
20011407;12.5;V;1;2021;10;V;2;2020;10;V;1;2021;10;V;1;2021;12;V;1;2020;14;V;1;2020;11 417;V;1;2021;14 125;V;1;2021;10;V;1;2021;10;VAR;2;2021;10;VAR;2;2021;10 032;V;1;2021;14;V;1;2020;11.36;V;2;2021
20011497;16;V;1;2020;10;V;2;2021;15;V;1;2020;10;V;1;2020;12.5;V;1;2020;11;V;1;2020;12 417;V;2;2021;10;VAR;2;2020;8;AC;2;2020;10;VAR;2;2020;8;AC;2;2020;10;VAR;2;2020;15;V;1;2020;10 167;V;2;2020
20011499;14.5;V;1;2020;10;V;1;2020;13;V;1;2020;0;NRA;1;2021;11.5;V;1;2020;14;V;1;2020;10.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20011504;0;NRA;1;2021;10;V;2;2020;10;V;2;2020;0;NRA;1;2021;10;V;2;2020;12;V;1;2020;7;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;1 667;NV;2;2021
20011512;16.5;V;1;2021;13;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;11 583;V;1;2021;10;V;1;2020;10;VAR;2;2020;10;V;1;2020;14;V;1;2021;10.67;V;1;2020;10;VAR;2;2020;10 778;V;1;2021
20011581;10;V;2;2020;10;V;2;2020;10;V;1;2020;10;V;2;2020;11;V;1;2020;14;V;1;2020;10 833;V;2;2020;7;AC;2;2021;14.4;V;1;2021;10;VAR;2;2020;11;V;1;2021;13.33;V;1;2021;13;V;1;2020;11 455;V;2;2021
20011821;12.5;V;1;2021;18;V;1;2021;10;V;1;2021;19;V;1;2021;16.5;V;1;2021;16;V;1;2021;15 333;V;1;2021;10;VAR;2;2020;10;VAR;2;2020;10;VAR;2;2020;18;V;1;2020;14;V;1;2020;14;V;1;2020;12 667;V;2;2020
20011999;13.5;V;1;2021;10.6;V;1;2020;10;V;1;2020;8;AC;2;2021;10;V;2;2020;13;V;1;2020;10.85;V;2;2021;10;V;1;2021;13;V;1;2021;10;VAR;2;2020;11;V;1;2021;10.17;V;1;2020;14;V;1;2020;11 362;V;1;2021
