COD_ETU;Note : TLMP3104;Résultat : TLMP3104;Session : TLMP3104;Année : TLMP3104;Note : TLMP3204;Résultat : TLMP3204;Session : TLMP3204;Année : TLMP3204;Note : TLMP3304;Résultat : TLMP3304;Session : TLMP3304;Année : TLMP3304;Note : TLMP3404;Résultat : TLMP3404;Session : TLMP3404;Année : TLMP3404;Note : TLMP3504;Résultat : TLMP3504;Session : TLMP3504;Année : TLMP3504;Note : TLMP3604;Résultat : TLMP3604;Session : TLMP3604;Année : TLMP3604;Note : TLMP3004;Résultat : TLMP3004;Session : TLMP3004;Année : TLMP3004;Note : TLMP4104;Résultat : TLMP4104;Session : TLMP4104;Année : TLMP4104;Note : TLMP4204;Résultat : TLMP4204;Session : TLMP4204;Année : TLMP4204;Note : TLMP4304;Résultat : TLMP4304;Session : TLMP4304;Année : TLMP4304;Note : TLMP4404;Résultat : TLMP4404;Session : TLMP4404;Année : TLMP4404;Note : TLMP4504;Résultat : TLMP4504;Session : TLMP4504;Année : TLMP4504;Note : TLMP4604;Résultat : TLMP4604;Session : TLMP4604;Année : TLMP4604;Note : TLMP4004;Résultat : TLMP4004;Session : TLMP4004;Année : TLMP4004
18003985;15.6;V;1;2021;7;AC;2;2021;10;V;1;2021;11;V;1;2021;10;V;2;2021;12 125;V;1;2019;10 954;V;2;2021;8.29;AC;2;2021;11.11;V;1;2021;7;AC;2;2021;10;VAR;2;2020;12.29;V;1;2019;10;V;2;2019;9 782;AC;2;2021
18003990;;;;;;;;;;;;;9;NV;2;2021;;;;;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;1;2021
18004002;10;V;2;2019;11;V;1;2020;10;V;1;2020;9;AC;2;2020;10.5;V;1;2020;10.25;V;1;2019;10 125;V;2;2020;10;VAR;2;2021;11.5;V;1;2020;10;VAR;2;2020;10;VAR;2;2020;15.1;V;1;2019;10;VAR;2;2021;11.1;V;2;2021
18004007;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18004010;12.4;V;1;2020;7;AC;2;2021;12;V;1;2021;10;V;2;2020;10;V;2;2020;10;V;2;2019;10 233;V;2;2021;10;VAR;2;2020;7;AC;2;2020;7;AC;2;2020;10;VAR;2;2020;12.29;V;1;2019;16;V;1;2019;10 382;V;2;2020
18004013;10;V;2;2020;3;NV;2;2021;10;V;2;2021;12.75;V;1;2021;5.5;NV;2;2021;10;V;1;2019;8 542;NV;2;2021;7;AC;2;2021;15.6;V;1;2019;12;V;1;2019;18;V;1;2021;13.1;V;1;2019;8;AC;2;2021;12 283;V;2;2021
18004027;10;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;3.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18004481;;;;;;;;;;;;;5;NV;2;2021;2;NV;2;2021;13;V;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18004523;8;NV;2;2021;4;NV;2;2021;2.75;NV;2;2021;15.5;V;1;2021;2;NV;2;2021;10;V;2;2019;7 042;NV;2;2021;7;NV;2;2021;.9;NV;2;2021;2;NV;2;2021;14.5;V;1;2021;11.43;V;1;2019;0;NRA;1;2021;5 972;NV;2;2021
18004554;10.3;V;1;2020;10;V;2;2019;10;V;2;2019;13.5;V;1;2019;10 588;V;1;2019;13.5;V;1;2019;11 315;V;1;2020;7;AC;2;2021;11.9;V;1;2019;10;V;1;2020;14;V;1;2021;12;V;1;2019;10;V;2;2019;10 817;V;2;2021
18004608;10;V;2;2020;2;NV;2;2021;3;NV;2;2021;11;V;1;2021;9;NV;2;2021;10;V;1;2021;7.5;NV;2;2021;3.33;NV;2;2021;7;NV;2;2021;4;NV;2;2021;5;NV;2;2021;.5;NV;2;2021;.75;NV;2;2021;3.43;NV;2;2021
18004652;13;V;1;2021;6;NV;2;2021;2.5;NV;2;2021;9;NV;2;2021;8.5;NV;2;2021;12;V;1;2020;8.5;NV;2;2021;0;NRA;1;2021;10.8;V;1;2020;10;VAR;2;2020;10;VAR;2;2020;12.5;V;1;2019;0;NRA;1;2021;7 217;NV;2;2021
18004667;10;V;2;2020;10;V;2;2019;7;AC;2;2021;14;V;1;2021;10.5;V;1;2021;12;V;1;2019;10 583;V;2;2021;8;AC;2;2021;7;AC;2;2021;10;VAR;2;2020;12.5;V;1;2020;12.2;V;1;2019;11;V;1;2019;10 117;V;2;2021
18004705;10;V;1;2020;7;NV;2;2021;16;V;1;2021;10;V;1;2021;5.5;NV;2;2021;10;V;2;2021;9.75;NV;2;2021;1.67;NV;2;2021;.05;NV;2;2021;2;NV;2;2021;4.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;1.37;NV;2;2021
18004753;10;V;2;2020;10;V;2;2021;10.75;V;1;2021;7;AC;2;2021;10;V;2;2021;11;V;1;2020;9 792;AC;2;2021;10;VAR;2;2021;10;VAR;2;2020;11;V;1;2021;10;VAR;2;2020;10;V;1;2020;10;VAR;2;2021;10 167;V;2;2021
18004784;10;V;2;2020;5;NV;2;2021;10;V;1;2020;10;V;2;2021;10;V;2;2021;12.5;V;1;2019;9 583;NV;2;2021;10;VAR;2;2021;4;NV;2;2021;10;V;1;2021;10;VAR;2;2020;13.1;V;1;2019;10;V;2;2019;9 517;NV;2;2021
18004793;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;1 833;NV;2;2021;.33;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.055;NV;2;2021
18004801;10;V;1;2019;12.1;V;1;2019;10;V;1;2019;7;AC;2;2019;11 276;V;1;2019;16.25;V;1;2019;11 104;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18005069;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2020;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18005094;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021
18006162;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18006699;;;;;3;NV;2;2021;;;;;12;V;1;2021;;;;;8.75;NV;2;2021;;;1;2021;.1;NV;2;2021;10;V;2;2019;.5;NV;2;2021;8;NV;2;2021;11.43;V;1;2019;10;V;2;2019;6 672;NV;2;2021
18008934;0;NRA;1;2021;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18008958;10;V;2;2021;7;AC;2;2021;10;V;1;2021;15;V;1;2021;8;AC;2;2021;12;V;1;2020;10 333;V;2;2021;8;AC;2;2021;10;V;1;2021;10;VAR;2;2020;10;VAR;2;2020;12.86;V;1;2019;16;V;1;2019;11 143;V;2;2021
18008960;6;NV;2;2021;;;;;.25;NV;2;2021;7;NV;2;2021;5;NV;2;2021;12.5;V;1;2019;;;1;2021;;;;;;;;;1;NV;2;2021;;;;;2;NV;2;2021;4;NV;2;2021;;;1;2021
18008968;10;V;2;2019;10;V;1;2021;10;V;1;2020;13;V;1;2021;10;V;2;2020;10;V;1;2019;10.5;V;1;2021;8;AC;2;2021;9;AC;2;2021;10;V;1;2021;11;V;1;2020;15.14;V;1;2019;10;VAR;2;2021;10 523;V;2;2021
18008971;12.8;V;1;2021;3;NV;2;2021;6.5;NV;2;2021;10;V;1;2020;10;V;1;2021;10;V;1;2020;8 717;NV;2;2021;3.67;NV;2;2021;7;NV;2;2021;10;VAR;2;2021;6;NV;2;2021;10;V;1;2019;5.5;NV;2;2021;7 028;NV;2;2021
18008976;7;AC;2;2019;10;V;1;2019;10.4;V;1;2019;10;V;1;2019;10;V;1;2019;13;V;1;2019;10 067;V;2;2019;13;V;1;2020;0;NRA;1;2021;18;V;1;2019;10.5;V;1;2019;16;V;1;2019;10;VAR;2;2020;11.25;NV;2;2021
18009000;10;V;2;2021;6;NV;2;2021;10;V;2;2020;10;V;2;2021;10;V;2;2020;14 125;V;1;2019;10 021;NV;2;2021;3.67;NV;2;2021;10;VAR;2;2020;10;VAR;2;2021;10;VAR;2;2020;10;V;1;2019;10;V;1;2021;8 945;NV;2;2021
18009006;13;V;1;2021;10;V;2;2020;10.25;V;1;2021;10.1;V;1;2019;10;V;2;2020;11 625;V;1;2019;10 829;V;1;2021;8.67;AC;2;2021;11.5;V;1;2020;7.5;AC;2;2021;10.75;V;1;2020;13.43;V;1;2019;12;V;1;2021;10 642;V;2;2021
18009021;10;V;2;2021;1;NV;2;2021;.25;NV;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2019;6 875;NV;2;2021;.1;NV;2;2021;11;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;12.57;V;1;2019;13;V;1;2019;6 112;NV;2;2021
18009034;1.6;NV;2;2021;2.5;NV;2;2021;2;NV;2;2021;6;NV;2;2021;10.1;V;1;2019;10;V;1;2019;5 367;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12.2;V;1;2019;10;V;2;2019;3.7;NV;2;2021
18009043;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;9;NV;2;2021;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18009048;10;V;2;2020;8;NV;2;2021;6;NV;2;2021;9;NV;2;2021;7;NV;2;2021;12;V;1;2020;8 667;NV;2;2021;7;NV;2;2021;7;NV;2;2021;4.5;NV;2;2021;12;V;1;2021;12;V;1;2019;11;V;1;2021;8 917;NV;2;2021
18009118;7;NV;2;2021;10;V;2;2019;10;V;1;2019;10.4;V;1;2019;10;V;2;2019;0;NRA;1;2021;7.9;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;1;NV;2;2021;10;VAR;2;2020;0;NRA;1;2021;0;NRA;1;2021;1 833;NV;2;2021
18009425;10.25;V;1;2019;7;AC;2;2021;10;V;2;2020;8;AC;2;2021;14;V;1;2020;10 125;V;1;2019;9 896;AC;2;2021;9;AC;2;2019;14.4;V;1;2019;12;V;1;2019;10;V;2;2019;15.43;V;1;2019;11;V;1;2019;11 972;V;2;2019
18009431;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18009440;10.4;V;1;2021;10;V;2;2021;12.75;V;1;2021;10;V;2;2021;10;V;1;2021;11.5;V;1;2019;10 775;V;2;2021;10;V;1;2020;11.6;V;1;2020;10;VAR;2;2020;14;V;1;2020;16.2;V;1;2019;11;V;1;2020;12 133;V;2;2020
18009760;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18009778;16.8;V;1;2021;10;V;2;2020;12.75;V;1;2021;10;V;1;2020;13.5;V;1;2020;11 875;V;1;2019;12 488;V;1;2021;10.5;V;1;2020;10;V;2;2019;8;AC;2;2020;13;V;1;2020;16.29;V;1;2019;13;V;1;2019;11 798;V;2;2020
18009796;;;;;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18009797;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;;;1;2021
18010025;;;;;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;;;;;1;2021
18010186;10;V;2;2019;10;V;2;2020;10;V;1;2020;7;AC;2;2020;10;V;2;2020;13;V;1;2019;10;V;2;2020;10;VAR;2;2020;10;V;1;2021;7;AC;2;2021;10;VAR;2;2020;16;V;1;2019;10;V;2;2019;10.5;V;2;2021
18010277;0;NRA;1;2021;0;NRA;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18010394;15.2;V;1;2020;13.5;V;1;2020;10;V;1;2021;10;V;2;2020;10;V;2;2020;10;V;2;2019;11.45;V;1;2021;10;V;1;2021;10;VAR;2;2021;13;V;1;2021;10;V;1;2019;16.86;V;1;2019;12;V;1;2019;11 977;V;2;2021
18010399;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10.75;V;1;2019;1 792;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
18010534;10;V;1;2020;10;V;2;2020;7;AC;2;2020;10;V;2;2020;13.5;V;1;2020;10;V;1;2020;10 083;V;2;2020;7;AC;2;2021;9.05;AC;2;2021;10;V;1;2020;10;V;1;2020;12;V;1;2019;12;V;1;2019;10 008;V;2;2021
18010538;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021
18010785;10;V;2;2021;3.5;NV;2;2021;10;V;2;2021;10.5;V;1;2020;7.5;NV;2;2021;10;V;1;2020;8 583;NV;2;2021;7;NV;2;2021;10;V;1;2021;4;NV;2;2021;11;V;1;2021;12;V;1;2020;11;V;1;2020;9 167;NV;2;2021
18011547;14.4;V;1;2021;7;AC;2;2021;10.5;V;1;2021;11;V;1;2020;8;AC;2;2021;12 375;V;1;2019;10 546;V;2;2021;8;AC;2;2020;9;AC;2;2020;12;V;1;2019;10;V;1;2020;15.7;V;1;2019;11;V;1;2019;10.95;V;2;2020
18011563;11;V;1;2021;2;NV;2;2021;10;V;1;2021;10.75;V;1;2020;14;V;1;2020;10.5;V;1;2019;9 708;NV;2;2021;7;AC;2;2020;10;VAR;2;2020;11;V;1;2019;13.5;V;1;2020;14.29;V;1;2019;9;AC;2;2020;10 798;V;2;2020
19000876;10;V;2;2021;6;NV;2;2021;10;V;2;2021;6.5;NV;2;2021;4;NV;2;2021;10;V;2;2020;7.75;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19001110;8;NV;2;2021;7;NV;2;2021;1;NV;2;2021;8.5;NV;2;2021;8;NV;2;2021;14;V;1;2020;7.75;NV;2;2021;7;AC;2;2021;10;VAR;2;2020;10;VAR;2;2020;15.5;V;1;2021;10.5;V;1;2020;11;V;1;2020;10 667;V;2;2021
19001171;13.8;V;1;2021;10;V;2;2021;15.5;V;1;2021;11;V;1;2021;10;V;2;2021;13;V;1;2020;12 217;V;2;2021;10;VAR;2;2021;12.01;V;1;2021;10;VAR;2;2020;17.25;V;1;2021;10;VAR;2;2020;10;V;1;2020;11 543;V;2;2021
19001177;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19001206;0;NRA;1;2021;;;;;;;;;;;;;0;NRA;1;2021;11;V;1;2020;;;1;2021;1.67;NV;2;2021;1.01;NV;2;2021;5;NV;2;2021;5;NV;2;2021;.5;NV;2;2021;6;NV;2;2021;3 197;NV;2;2021
19001214;13.4;V;1;2020;11.5;V;1;2020;12;V;1;2020;10;V;1;2020;13.5;V;1;2020;14;V;1;2020;12.4;V;1;2020;12.5;V;1;2020;10.7;V;1;2020;12;V;1;2020;12.5;V;1;2020;19.5;V;1;2021;10;VAR;2;2020;12 867;V;1;2021
19001218;10;V;2;2020;12;V;1;2021;10;V;1;2021;16;V;1;2021;10;V;2;2020;13;V;1;2020;11 833;V;1;2021;1.25;NV;2;2021;10;VAR;2;2021;15.5;V;1;2021;10;VAR;2;2021;2;NV;2;2021;10;VAR;2;2021;8 125;NV;2;2021
19001229;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19001258;10;V;2;2021;9;NV;2;2021;.5;NV;2;2021;5;NV;2;2021;14.5;V;1;2021;16;V;1;2021;9 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19001266;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;4.86;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.81;NV;2;2021
19001353;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19001399;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19001435;;;;;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19001495;10;V;2;2020;7.5;AC;2;2021;10;V;2;2020;10.5;V;1;2020;10;V;2;2021;12;V;1;2020;10;V;2;2021;9;AC;2;2021;7;AC;2;2021;7.5;AC;2;2021;10;VAR;2;2020;11;V;1;2020;10;VAR;2;2021;9 083;AC;2;2021
19001548;10;V;2;2021;5;NV;2;2021;6;NV;2;2021;8.5;NV;2;2021;9;NV;2;2021;16;V;1;2021;9 083;NV;2;2021;7.67;NV;2;2021;10;V;1;2021;5;NV;2;2021;10;VAR;2;2021;10;VAR;2;2020;10;VAR;2;2021;8 778;NV;2;2021
19002059;13;V;1;2020;10;V;1;2021;10;V;1;2020;17.5;V;1;2021;10;V;1;2021;10;V;1;2020;11.75;V;1;2021;7;AC;2;2020;7;AC;2;2020;10;VAR;2;2020;12;V;1;2020;17.5;V;1;2020;13;V;1;2020;11 083;V;2;2020
19002241;13.6;V;1;2021;10;V;1;2021;10;V;1;2021;10;V;2;2020;15.5;V;1;2021;13;V;1;2020;12 017;V;1;2021;8;AC;2;2021;9;AC;2;2021;10;V;1;2020;7;AC;2;2021;18.5;V;1;2020;10;VAR;2;2021;10 417;V;2;2021
19002254;9;NV;2;2021;3;NV;2;2021;1;NV;2;2021;13;V;1;2021;4;NV;2;2021;0;NRA;1;2021;5;NV;2;2021;0;NRA;1;2021;1.65;NV;2;2021;0;NRA;1;2021;;;;;.5;NV;2;2021;0;NRA;1;2021;;;1;2021
19002290;14;V;1;2021;15.5;V;1;2020;14;V;1;2021;12;V;1;2020;11.5;V;1;2021;11;V;1;2020;13;V;1;2021;10;VAR;2;2021;7;AC;2;2021;12;V;1;2020;14.5;V;1;2021;10;V;1;2020;10;V;1;2020;10 583;V;2;2021
19002304;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19002323;10;V;2;2021;4;NV;2;2021;.25;NV;2;2021;10;V;2;2020;4;NV;2;2021;13;V;1;2020;6 875;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;VAR;2;2020;13;V;1;2020;0;NRA;1;2021;3 833;NV;2;2021
19002391;13;V;1;2021;7;AC;2;2021;10;V;1;2021;19;V;1;2021;8.5;AC;2;2021;12;V;1;2020;11 583;V;2;2021;12.58;V;1;2021;10.51;V;1;2021;9;AC;2;2021;18;V;1;2021;10;V;1;2020;14;V;1;2021;12 348;V;2;2021
19002393;10;V;2;2021;3;NV;2;2021;7.25;NV;2;2021;12;V;1;2021;3;NV;2;2021;12;V;1;2021;7 875;NV;2;2021;4.67;NV;2;2021;2;NV;2;2021;2;NV;2;2021;10;V;1;2021;8.5;NV;2;2021;8;NV;2;2021;5 862;NV;2;2021
19002598;11.2;V;1;2021;4;NV;2;2021;7.25;NV;2;2021;7.5;NV;2;2021;9.5;NV;2;2021;13;V;1;2020;8 742;NV;2;2021;6.58;NV;2;2021;8.01;NV;2;2021;2.5;NV;2;2021;4;NV;2;2021;2;NV;2;2021;4;NV;2;2021;4 515;NV;2;2021
19002731;13.4;V;1;2020;10;V;1;2020;15;V;1;2020;13.5;V;1;2020;9;AC;2;2020;14;V;1;2020;12 483;V;2;2020;10;VAR;2;2020;8.06;AC;2;2021;10;VAR;2;2020;14;V;1;2020;10;V;1;2020;7;AC;2;2021;9 843;AC;2;2021
19002742;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2021;;;;;0;NRA;1;2021;;;;;;;;;;;;;;;;;;;1;2021
19002766;10;V;1;2020;10;V;2;2021;10;V;2;2021;10;V;2;2020;10;V;2;2021;12;V;1;2020;10 333;V;2;2021;10;VAR;2;2020;10.7;V;1;2020;10;V;1;2020;10;VAR;2;2020;13;V;1;2021;10;VAR;2;2021;10 617;V;2;2021
19003237;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19003242;;;;;0;NRA;1;2021;;;;;;;;;2;NV;2;2021;11;V;1;2021;;;1;2021;0;NRA;1;2021;.15;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;2;NV;2;2021;0;NRA;1;2021;.358;NV;2;2021
19003265;11;V;1;2021;14;V;1;2021;10;V;1;2021;12.5;V;1;2021;11;V;1;2021;10;V;1;2020;11 417;V;1;2021;10;VAR;2;2021;10.3;V;1;2020;10;V;1;2020;15;V;1;2021;16.5;V;1;2020;10;VAR;2;2021;11 967;V;2;2021
19003465;12.8;V;1;2021;9.5;AC;2;2021;12.5;V;1;2021;11.5;V;1;2021;11.5;V;1;2020;12;V;1;2020;11 633;V;2;2021;10;VAR;2;2021;13.6;V;1;2021;10;VAR;2;2020;12.5;V;1;2021;16.5;V;1;2020;10;VAR;2;2020;12.1;V;2;2021
19003918;16;V;1;2021;7;AC;2;2021;7;AC;2;2021;10;V;1;2020;8.5;AC;2;2021;12;V;1;2020;10 083;V;2;2021;8.86;AC;2;2021;7.5;AC;2;2021;10;VAR;2;2021;13;V;1;2021;14;V;1;2021;10;V;1;2021;10.56;V;2;2021
19004031;10;V;1;2021;7;NV;2;2021;10;V;2;2021;7.5;NV;2;2021;8.5;NV;2;2021;16;V;1;2021;9 833;NV;2;2021;1.67;NV;2;2021;.85;NV;2;2021;6.5;NV;2;2021;10;VAR;2;2021;7;NV;2;2021;5;NV;2;2021;5.17;NV;2;2021
19004045;10;V;2;2020;2;NV;2;2021;10;V;2;2020;14.5;V;1;2021;13;V;1;2021;13;V;1;2020;10 417;NV;2;2021;10;VAR;2;2021;7;NV;2;2021;10;VAR;2;2021;10;VAR;2;2021;10;V;1;2020;10;VAR;2;2021;9.5;NV;2;2021
19004055;18;V;1;2021;13;V;1;2021;10.25;V;1;2021;10;V;2;2020;10;V;2;2020;14;V;1;2020;12 542;V;1;2021;7;AC;2;2020;13.8;V;1;2020;14;V;1;2020;7;AC;2;2020;11;V;1;2020;8.5;AC;2;2020;10 217;V;2;2020
19004077;13;V;1;2021;10;V;2;2020;10;V;2;2020;13.5;V;1;2021;7.5;AC;2;2021;10.75;V;1;2021;10 792;V;2;2021;10;VAR;2;2021;10;VAR;2;2021;10;V;1;2020;12.5;V;1;2021;11;V;1;2021;10;V;1;2021;10 583;V;2;2021
19004083;10;V;1;2020;10;V;2;2021;10;V;1;2021;10;V;1;2020;14;V;1;2021;11;V;1;2020;10 833;V;2;2021;10;VAR;2;2021;15;V;1;2021;10;VAR;2;2020;10;VAR;2;2020;11;V;1;2020;10;VAR;2;2021;11;V;2;2021
19004102;10;V;1;2021;10;V;1;2021;10;V;2;2021;17;V;1;2021;10.5;V;1;2021;13.25;V;1;2021;11 792;V;2;2021;10;VAR;2;2021;10;VAR;2;2020;10;VAR;2;2020;16;V;1;2021;14.5;V;1;2020;10;VAR;2;2020;11.75;V;2;2021
19004171;10.6;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;3 433;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19004194;13.6;V;1;2020;15;V;1;2020;12.5;V;1;2020;12;V;1;2020;14.5;V;1;2020;11;V;1;2020;13.1;V;1;2020;7;AC;2;2021;15;V;1;2021;10;VAR;2;2020;10.5;V;1;2020;16;V;1;2020;10;V;1;2020;11 417;V;2;2021
19004214;;;;;;;;;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;;;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19004228;14;V;1;2021;10;V;1;2021;15.25;V;1;2021;10;V;2;2021;11;V;1;2021;13;V;1;2020;12 208;V;2;2021;10;VAR;2;2020;12.5;V;1;2020;10;V;1;2020;13;V;1;2021;12.5;V;1;2020;11;V;1;2021;11.5;V;1;2021
19004243;2;NV;2;2021;0;NRA;1;2021;;;;;10;V;1;2020;.5;NV;2;2021;11;V;1;2020;;;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;;;;;1;2021
19004307;0;NRA;1;2021;;;;;;;;;;;;;;;;;0;NRA;1;2021;;;1;2021;;;;;;;;;;;;;0;NRA;1;2021;;;;;0;NRA;1;2021;;;1;2021
19004325;11.4;V;1;2020;12;V;1;2020;13.5;V;1;2020;7.5;AC;2;2020;10;V;2;2020;11;V;1;2020;10.9;V;2;2020;1.71;NV;2;2021;10;VAR;2;2020;16;V;1;2020;10;VAR;2;2021;16;V;1;2020;10;VAR;2;2020;10 618;NV;2;2021
