COD_ETU;Note : TLGE1104;Résultat : TLGE1104;Session : TLGE1104;Année : TLGE1104;Note : TLGE1204;Résultat : TLGE1204;Session : TLGE1204;Année : TLGE1204;Note : TLGE1304;Résultat : TLGE1304;Session : TLGE1304;Année : TLGE1304;Note : TLGE1404;Résultat : TLGE1404;Session : TLGE1404;Année : TLGE1404;Note : TLGE1504;Résultat : TLGE1504;Session : TLGE1504;Année : TLGE1504;Note : TLGE1604;Résultat : TLGE1604;Session : TLGE1604;Année : TLGE1604;Note : TLGE1004;Résultat : TLGE1004;Session : TLGE1004;Année : TLGE1004;Note : TLGE2104;Résultat : TLGE2104;Session : TLGE2104;Année : TLGE2104;Note : TLGE2204;Résultat : TLGE2204;Session : TLGE2204;Année : TLGE2204;Note : TLGE2304;Résultat : TLGE2304;Session : TLGE2304;Année : TLGE2304;Note : TLGE2404;Résultat : TLGE2404;Session : TLGE2404;Année : TLGE2404;Note : TLGE2504;Résultat : TLGE2504;Session : TLGE2504;Année : TLGE2504;Note : TLGE2604;Résultat : TLGE2604;Session : TLGE2604;Année : TLGE2604;Note : TLGE2004;Résultat : TLGE2004;Session : TLGE2004;Année : TLGE2004
19003025;2.8;NV;2;2021;0;NRA;1;2021;12.4;V;1;2019;14.2;V;1;2019;10;V;2;2019;0;NRA;1;2021;6 567;NV;2;2021;0;NRA;1;2021;12;V;1;2019;12;V;1;2019;10;V;1;2019;11;V;1;2019;0;NRA;1;2021;7.5;NV;2;2021
19003620;10 004;V;1;2021;10;V;2;2021;10;V;2;2021;10;V;2;2020;10;V;2;2020;16.5;V;1;2019;11 084;V;2;2021;15.5;V;1;2019;14;V;1;2019;12;V;1;2019;16;V;1;2019;13;V;1;2019;16;V;1;2019;14 417;V;1;2019
19003925;7;AC;2;2020;11;V;1;2020;11;V;1;2019;10;V;2;2019;10;V;2;2020;14.5;V;1;2019;10 583;V;2;2020;10;V;2;2019;10;V;2;2020;10;V;2;2021;10;V;2;2019;10;V;2;2019;12;V;1;2019;10 333;V;2;2021
19004232;4.5;NV;2;2021;4;NV;2;2021;2.5;NV;2;2021;10;V;2;2020;10;V;2;2020;12;V;1;2019;7 167;NV;2;2021;11.5;V;1;2019;10;V;2;2019;14;V;1;2019;12;V;1;2019;13;V;1;2019;14.5;V;1;2019;12.5;V;2;2019
19004322;3 752;NV;2;2021;10;V;1;2021;1;NV;2;2021;10;V;1;2019;10.4;V;1;2019;14.25;V;1;2019;8 234;NV;2;2021;11.25;V;1;2019;14;V;1;2019;16;V;1;2019;10;V;1;2019;13;V;1;2019;13;V;1;2019;12 875;V;1;2019
19004376;9.2;AC;2;2021;7;AC;2;2021;10;V;1;2021;10;V;1;2020;12.5;V;1;2020;12.25;V;1;2019;10 158;V;2;2021;12;V;1;2019;14;V;1;2019;18;V;1;2019;12;V;1;2019;11;V;1;2019;12;V;1;2019;13 167;V;1;2019
19004490;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;10.5;V;1;2019;16;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;6 083;NV;2;2021
19004717;2.1;NV;2;2021;1;NV;2;2021;11;V;1;2020;10;V;1;2021;10;V;2;2020;14;V;1;2020;8 017;NV;2;2021;3;NV;2;2021;10;V;2;2020;5;NV;2;2021;7;NV;2;2021;10;V;2;2021;10;V;1;2020;7.5;NV;2;2021
19004888;4.25;NV;2;2021;2;NV;2;2021;3;NV;2;2021;10;V;2;2019;10;V;1;2020;12.5;V;1;2019;6 958;NV;2;2021;15;V;1;2019;14;V;1;2019;20;V;1;2019;10;V;2;2019;10;V;2;2019;13;V;1;2019;13 667;V;2;2019
19004931;0;NRA;1;2021;0;NRA;1;2021;10.6;V;1;2019;10;V;2;2019;0;NRA;1;2021;11.5;V;1;2019;5.35;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2019;2;NV;2;2021
19004963;5.25;NV;2;2021;4;NV;2;2021;10;V;1;2019;10;V;1;2019;14;V;1;2021;10;V;2;2019;8 875;NV;2;2021;11.5;V;1;2019;10;V;2;2019;7;AC;2;2019;10;V;1;2019;10;V;1;2019;15;V;1;2019;10 583;V;2;2019
19004994;4.25;NV;2;2021;10;V;2;2021;10;V;2;2019;10;V;2;2019;10;V;2;2019;11;V;1;2019;9 208;NV;2;2021;7.25;AC;2;2019;10;V;2;2019;14;V;1;2019;9;AC;2;2019;10;V;1;2019;12;V;1;2019;10 375;V;2;2019
19005063;0;NRA;1;2021;10;V;2;2019;10.2;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;3 367;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19005071;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13.25;V;1;2019;2 208;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19005079;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2019;10.4;V;1;2019;14.75;V;1;2019;5 858;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2019;2.5;NV;2;2021
19005086;7;AC;2;2021;10;V;2;2021;10.5;V;1;2020;10;V;2;2019;10;V;2;2019;14.25;V;1;2019;10 292;V;2;2021;17.5;V;1;2019;12;V;1;2019;16;V;1;2019;11;V;1;2019;14;V;1;2019;11;V;1;2019;13 583;V;1;2019
19005122;0;NRA;1;2021;0;NRA;1;2021;10.2;V;1;2019;13.8;V;1;2019;10;V;2;2019;10;V;1;2019;7 333;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14.5;V;1;2019;2 417;NV;2;2021
19005139;2.3;NV;2;2021;10;V;2;2019;0;NRA;1;2021;10;V;1;2019;10;V;2;2019;14;V;1;2019;7 717;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19005193;7.5;AC;2;2019;7;AC;2;2019;10;V;1;2019;13.6;V;1;2019;12.1;V;1;2019;16;V;1;2019;11 033;V;2;2019;0;NRA;1;2021;12;V;1;2019;2;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;12;V;1;2019;4 333;NV;2;2021
19005472;12 732;V;1;2021;14;V;1;2021;11.2;V;1;2019;16.6;V;1;2019;18;V;1;2021;17;V;1;2019;14 922;V;1;2021;11;V;1;2019;10;V;2;2019;14;V;1;2019;10;V;2;2019;17;V;1;2019;16;V;1;2019;13;V;2;2019
19005490;2.3;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2019;2 217;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19005517;0;NRA;1;2021;10;V;1;2019;0;NRA;1;2021;11.8;V;1;2019;0;NRA;1;2021;11;V;1;2019;5 467;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19007083;0;NRA;1;2021;0;NRA;1;2021;10.2;V;1;2019;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;3 367;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19007646;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2019;2 167;NV;2;2021
19007680;10;V;2;2020;4;NV;2;2021;4.5;NV;2;2021;10.2;V;1;2019;10;V;1;2020;10;V;2;2019;8 117;NV;2;2021;10;V;2;2019;12;V;1;2019;12;V;1;2019;10;V;2;2019;13;V;1;2019;14;V;1;2019;11 833;V;2;2019
19008057;1.15;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;10.5;V;1;2020;16.75;V;1;2019;6.4;NV;2;2021;0;NRA;1;2021;14;V;1;2019;10;V;2;2019;0;NRA;1;2021;12;V;1;2019;11;V;1;2019;7 833;NV;2;2021
19008250;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;2 333;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19008667;0;NRA;1;2021;0;NRA;1;2021;10.2;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;3 367;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19008843;7.5;AC;2;2021;7;AC;2;2021;13;V;1;2021;11.2;V;1;2019;11.1;V;1;2021;12.5;V;1;2019;10 383;V;2;2021;18;V;1;2019;14;V;1;2019;18;V;1;2019;10;V;2;2019;12;V;1;2019;0;NRA;1;2021;12;NV;2;2021
19008956;2.7;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2019;2.95;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19008982;1.2;NV;2;2021;2;NV;2;2021;1.5;NV;2;2021;10;V;2;2020;10;V;2;2020;12;V;1;2019;6 117;NV;2;2021;12;V;1;2019;12;V;1;2019;14;V;1;2019;13;V;1;2019;14;V;1;2019;12;V;1;2019;12 833;V;1;2019
19009135;5;NV;2;2021;2;NV;2;2021;10.8;V;1;2019;10;V;1;2020;10;V;2;2020;11;V;1;2020;8 133;NV;2;2021;11.75;V;1;2019;10;V;1;2019;16;V;1;2019;10;V;1;2019;9;AC;2;2019;14;V;1;2019;11 792;V;2;2019
19009192;7;AC;2;2021;18;V;1;2021;7;AC;2;2021;10;V;1;2020;16;V;1;2020;10;V;1;2019;11 333;V;2;2021;8.25;AC;2;2019;8;AC;2;2019;14;V;1;2019;14;V;1;2019;12;V;1;2019;13;V;1;2019;11 542;V;2;2019
19009194;2.6;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;10.25;V;1;2019;3 808;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19009233;4.25;NV;2;2021;6;NV;2;2021;10;V;2;2021;10;V;1;2021;10;V;2;2021;13;V;1;2019;8 875;NV;2;2021;10;V;2;2021;11.2;V;1;2021;10;V;2;2021;11.5;V;1;2021;10;V;2;2019;15.5;V;1;2021;11 367;V;2;2021
19009276;2.25;NV;2;2021;1;NV;2;2021;.25;NV;2;2021;10;V;1;2021;15;V;1;2020;11.25;V;1;2019;6 625;NV;2;2021;12;V;1;2019;20;V;1;2019;16;V;1;2019;13;V;1;2019;10;V;2;2019;12;V;1;2019;13 833;V;2;2019
19009396;.1;NRA;1;2021;12;V;1;2021;2;NV;2;2021;10;V;1;2021;11;V;1;2020;10;V;2;2019;7 517;NV;2;2021;13;V;1;2019;16;V;1;2019;14;V;1;2019;10;V;2;2019;14;V;1;2019;10;V;2;2019;12 833;V;2;2019
19009398;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2019;0;NRA;1;2021;10;V;1;2019;3 833;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;14;V;1;2019;2 333;NV;2;2021
19009563;2.4;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;2 233;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19009590;2.6;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;11;V;1;2020;11.5;V;1;2019;4 183;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;20;V;1;2019;0;NRA;1;2021;10;V;1;2019;10;V;2;2019;6 667;NV;2;2021
19009603;2.4;NV;2;2021;0;NRA;1;2021;13.2;V;1;2019;10.8;V;1;2019;10.85;V;1;2019;10;V;1;2019;7 875;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19009635;10;V;1;2021;17;V;1;2021;7;AC;2;2021;11.6;V;1;2019;13.5;V;1;2020;10.5;V;1;2020;11.6;V;2;2021;10.5;V;1;2019;16;V;1;2019;16;V;1;2019;13;V;1;2019;14;V;1;2019;10;V;1;2019;13.25;V;1;2019
19009639;9.2;NV;2;2021;10;V;1;2019;12.2;V;1;2019;12.2;V;1;2019;12.9;V;1;2019;0;NRA;1;2021;9 417;NV;2;2021;0;NRA;1;2021;16;V;1;2019;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;2 667;NV;2;2021
19009643;10;V;2;2020;13;V;1;2021;10.2;V;1;2019;11;V;1;2020;16.5;V;1;2021;10;V;2;2019;11 783;V;1;2021;11.5;V;1;2019;14;V;1;2019;14;V;1;2019;13;V;1;2019;14;V;1;2019;11;V;1;2019;12 917;V;1;2019
19009979;2;NV;2;2021;0;NRA;1;2021;10;V;1;2019;14.8;V;1;2019;10.1;V;1;2019;10;V;2;2019;7 817;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;16;V;1;2019;0;NRA;1;2021;15;V;1;2019;5 167;NV;2;2021
19010104;8;AC;2;2021;10;V;1;2020;10;V;1;2021;11;V;1;2020;11;V;1;2020;10;V;2;2019;10;V;2;2021;11;V;1;2019;10;V;2;2019;18;V;1;2019;11;V;1;2019;13;V;1;2019;13;V;1;2019;12 667;V;2;2019
19010233;2;NV;2;2021;2;NV;2;2021;10.4;V;1;2019;12.8;V;1;2019;13;V;1;2020;15.5;V;1;2019;9 283;NV;2;2021;10.5;V;1;2019;10;V;1;2019;18;V;1;2019;13;V;1;2019;11;V;1;2019;16;V;1;2019;13 083;V;1;2019
19010349;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;10;V;2;2020;14.25;V;1;2019;5 708;NV;2;2021;10;V;1;2019;14;V;1;2019;10;V;2;2019;13;V;1;2019;13;V;1;2019;14;V;1;2019;12 333;V;2;2019
19010780;2.1;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;2;NV;2;2021;0;NRA;1;2021;10;V;1;2021;2.35;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;.5;NV;2;2021;0;NRA;1;2021;11.5;V;1;2020;2;NV;2;2021
19010787;8.2;AC;2;2021;10;V;2;2020;10;V;2;2020;10.4;V;1;2019;10;V;2;2019;11.5;V;1;2020;10 017;V;2;2021;16.5;V;1;2019;14;V;1;2019;18;V;1;2019;13;V;1;2019;10;V;1;2019;12;V;1;2019;13 917;V;1;2019
19010790;10;V;1;2021;8;AC;2;2021;7;AC;2;2021;10;V;2;2019;12;V;1;2020;13;V;1;2019;10;V;2;2021;18;V;1;2019;12;V;1;2019;20;V;1;2019;11;V;1;2019;10;V;2;2019;14;V;1;2019;14 167;V;2;2019
19010789;0;NRA;1;2021;1;NV;2;2021;0;NRA;1;2021;1;NV;2;2021;11;V;1;2020;0;NRA;1;2021;2 167;NV;2;2021;14.5;V;1;2019;10;V;2;2019;16;V;1;2019;14;V;1;2019;10;V;1;2019;10;V;2;2019;12 417;V;2;2019
19010925;4 748;NV;2;2021;2;NV;2;2021;11;V;1;2019;10.4;V;1;2019;10;V;2;2019;10.75;V;1;2019;8.15;NV;2;2021;12.5;V;1;2019;14;V;1;2019;14;V;1;2019;16;V;1;2019;12;V;1;2019;16;V;1;2019;14 083;V;1;2019
19010927;4.25;NV;2;2021;10;V;2;2021;4;NV;2;2021;14;V;1;2020;12.28;V;1;2021;11;V;1;2020;9 255;NV;2;2021;10;V;2;2019;10;V;1;2019;14;V;1;2019;12;V;1;2019;11;V;1;2019;11;V;1;2019;11 333;V;2;2019
19010932;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19010965;10;V;2;2020;3;NV;2;2021;10;V;2;2021;10;V;2;2020;10.9;V;1;2019;11.5;V;1;2019;9 233;NV;2;2021;10;V;1;2019;10;V;2;2019;18;V;1;2019;13;V;1;2019;16;V;1;2019;12;V;1;2019;13 167;V;2;2019
19011096;7;AC;2;2021;10;V;2;2020;10;V;2;2021;12;V;1;2020;10;V;2;2020;11.75;V;1;2019;10 125;V;2;2021;15.5;V;1;2019;14;V;1;2019;16;V;1;2019;12;V;1;2019;13;V;1;2019;12;V;1;2019;13.75;V;1;2019
19011126;7.5;AC;2;2021;10;V;2;2021;10;V;2;2019;10.4;V;1;2019;10;V;2;2019;12.75;V;1;2019;10 108;V;2;2021;17;V;1;2019;16;V;1;2019;18;V;1;2019;12;V;1;2019;10;V;2;2019;13;V;1;2019;14 333;V;2;2019
19011472;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;15.5;V;1;2019;2 583;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
19011914;1;NV;2;2021;1;NV;2;2021;1.5;NV;2;2021;1;NV;2;2021;11;V;1;2020;10;V;2;2019;4.25;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2019;0;NRA;1;2021;0;NRA;1;2021;10;V;1;2020;3 333;NV;2;2021
20000016;10;V;2;2020;7;AC;2;2020;7;AC;2;2020;10;V;1;2020;11;V;1;2020;16.75;V;1;2020;10 292;V;2;2020;10;V;2;2020;19.4;V;1;2020;7;AC;2;2021;10;V;2;2020;10;V;1;2020;14;V;1;2020;11 733;V;2;2021
20000022;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;13;V;1;2020;2 167;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20000025;10;V;2;2020;18;V;1;2021;10.5;V;1;2020;20;V;1;2020;15.5;V;1;2020;14;V;1;2020;14 667;V;1;2021;10;V;2;2021;10.3;V;1;2020;10;V;2;2020;10;V;2;2020;10;V;2;2020;12.5;V;1;2020;10 467;V;2;2021
20000027;4.75;NV;2;2021;3;NV;2;2021;5;NV;2;2021;10;V;2;2021;14;V;1;2020;17.5;V;1;2020;9 042;NV;2;2021;10;V;2;2021;10;V;2;2020;10;V;2;2021;10;V;2;2021;12.13;V;1;2021;12.5;V;1;2020;10 772;V;2;2021
20000029;7;AC;2;2021;19;V;1;2021;7;AC;2;2021;15;V;1;2020;13.5;V;1;2020;10.5;V;1;2020;12;V;2;2021;10;V;2;2020;10;V;2;2020;16;V;1;2021;10;V;2;2020;7.34;AC;2;2021;13.5;V;1;2020;11.14;V;2;2021
20000062;7;AC;2;2020;7;AC;2;2020;12;V;1;2020;14;V;1;2020;15;V;1;2020;12;V;1;2020;11 167;V;2;2020;10;V;1;2021;12.6;V;1;2020;10;V;2;2020;10;V;2;2020;10 175;V;1;2020;11;V;1;2020;10 629;V;1;2021
20000087;8;AC;2;2020;10;V;2;2020;8;AC;2;2020;15;V;1;2020;12.5;V;1;2020;11;V;1;2020;10.75;V;2;2020;3;NV;2;2021;4.8;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;.98;NV;2;2021;0;NRA;1;2021;1 463;NV;2;2021
20000092;10;V;2;2021;10;V;2;2021;11.5;V;1;2021;11;V;1;2020;10;V;2;2021;10.5;V;1;2020;10.5;V;2;2021;10;V;1;2021;11;V;1;2020;19;V;1;2021;10;V;1;2021;8.46;AC;2;2021;15.5;V;1;2021;12 327;V;2;2021
20000094;5;NV;2;2021;4;NV;2;2021;10;V;2;2020;10;V;1;2020;14.5;V;1;2020;11;V;1;2020;9 083;NV;2;2021;8.25;NV;2;2021;12.4;V;1;2020;10;V;2;2021;10;V;2;2021;10;V;2;2020;12;V;1;2020;10 442;V;2;2021
20000123;4.5;NV;2;2021;6;NV;2;2021;10;V;2;2020;15;V;1;2020;12.5;V;1;2020;15;V;1;2020;10.5;NV;2;2021;7;AC;2;2020;16.3;V;1;2020;10;V;2;2020;7;AC;2;2020;7.85;AC;2;2020;13.5;V;1;2020;10 275;V;2;2020
20000124;2 848;NV;2;2021;3;NV;2;2021;10;V;2;2020;10;V;1;2020;13;V;1;2020;11;V;1;2020;8 308;NV;2;2021;0;NRA;1;2021;12.1;V;1;2020;.5;NV;2;2021;10;V;2;2020;3.63;NV;2;2021;12;V;1;2020;6 372;NV;2;2021
20000126;2.3;NV;2;2021;0;NRA;1;2021;10;V;1;2020;10;V;1;2020;12.5;V;1;2020;0;NRA;1;2021;5.8;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NV;2;2021
20000127;7 216;AC;2;2020;11.5;V;1;2020;10.5;V;1;2020;12;V;1;2020;12.5;V;1;2020;12;V;1;2020;10 953;V;2;2020;10;V;2;2021;11;V;1;2020;10;V;2;2020;10;V;1;2021;10;V;2;2020;10.5;V;1;2020;10.25;V;2;2021
20000128;7;AC;2;2020;12.5;V;1;2020;8;AC;2;2020;10;V;1;2020;13;V;1;2020;16;V;1;2020;11 083;V;2;2020;13.5;V;1;2020;10;V;2;2020;10;V;2;2020;14;V;1;2021;10;V;2;2020;16;V;1;2020;12.25;V;1;2021
20000141;7;AC;2;2020;10;V;1;2020;7;AC;2;2020;15;V;1;2020;14;V;1;2020;12.5;V;1;2020;10 917;V;2;2020;13.5;V;1;2021;13.6;V;1;2021;10;V;2;2020;11;V;1;2021;10;V;2;2020;10;V;1;2020;11.35;V;1;2021
20000157;4 848;NV;2;2021;2;NV;2;2021;.25;NV;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2020;6 183;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;15;V;1;2021;2.5;NV;2;2021
20000158;2 804;NV;2;2021;8;NV;2;2021;3.5;NV;2;2021;10;V;1;2021;10;V;2;2020;14;V;1;2020;8 051;NV;2;2021;7.5;NV;2;2021;10.65;V;1;2020;5;NV;2;2021;8;NV;2;2021;5;NV;2;2021;10;V;1;2021;7 692;NV;2;2021
20000163;2.1;NV;2;2021;0;NV;2;2021;10;V;2;2020;10;V;2;2020;10;V;1;2020;13.5;V;1;2020;7.6;NV;2;2021;10;V;2;2021;10;V;2;2020;7;NV;2;2021;7;NV;2;2021;5.36;NV;2;2021;11;V;1;2020;8 393;NV;2;2021
20000234;8.75;NV;2;2021;3;NV;2;2021;10.5;V;1;2020;10;V;1;2020;10;V;2;2020;11.5;V;1;2020;8 958;NV;2;2021;3;NV;2;2021;11.2;V;1;2021;10;V;2;2021;10;V;2;2021;5;NV;2;2021;13.5;V;1;2020;8 783;NV;2;2021
20000235;10;V;2;2021;7;AC;2;2021;10.5;V;1;2020;15;V;1;2020;10;V;1;2020;12.5;V;1;2020;10 833;V;2;2021;10;V;2;2020;15.5;V;1;2020;11.5;V;1;2020;7;AC;2;2020;10;V;2;2020;14.5;V;1;2020;11 417;V;2;2020
20000237;10;V;2;2020;7.5;AC;2;2020;10;V;2;2020;18;V;1;2020;12;V;1;2020;13.5;V;1;2020;11 833;V;2;2020;3;NV;2;2021;8.6;NV;2;2021;10;V;2;2020;10;V;2;2021;10 375;V;1;2020;12;V;1;2020;8 996;NV;2;2021
20000238;10;V;2;2021;8;AC;2;2021;13.25;V;1;2021;10;V;2;2020;15;V;1;2020;12;V;1;2020;11 375;V;2;2021;10;V;1;2020;10;V;2;2020;15;V;1;2021;10;V;2;2020;11.34;V;1;2021;12;V;1;2020;11.39;V;1;2021
20000246;10;V;2;2020;7;AC;2;2021;7;AC;2;2021;12;V;1;2020;10;V;1;2020;17;V;1;2020;10.5;V;2;2021;10;V;2;2021;10.7;V;1;2020;13;V;1;2021;7;AC;2;2021;10;V;2;2021;15;V;1;2020;10.95;V;2;2021
20000247;2.4;NV;2;2021;0;NRA;1;2021;10;V;1;2020;15;V;1;2020;10;V;1;2020;13;V;1;2020;8.4;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;0;NRA;1;2021;0;NRA;1;2021;0;NRA;1;2021;1 667;NV;2;2021
20000263;3 904;NV;2;2021;2;NV;2;2021;.25;NV;2;2021;10;V;1;2020;13;V;1;2020;14;V;1;2020;7 192;NV;2;2021;0;NRA;1;2021;19.1;V;1;2020;.5;NV;2;2021;0;NRA;1;2021;0;NRA;1;2021;10;V;2;2020;4 933;NV;2;2021
20000269;1 904;NV;2;2021;8;NV;2;2021;5;NV;2;2021;11;V;1;2020;11.95;V;1;2021;12;V;1;2020;8 309;NV;2;2021;1.75;NV;2;2021;10.6;V;1;2020;0;NRA;1;2021;5;NV;2;2021;0;NRA;1;2021;11.5;V;1;2020;4 808;NV;2;2021
20000288;4 298;NV;2;2021;2;NV;2;2021;5.5;NV;2;2021;10;V;2;2020;13.5;V;1;2020;14;V;1;2020;8 216;NV;2;2021;2;NV;2;2021;10;V;2;2021;3;NV;2;2021;10;V;2;2021;7.8;NV;2;2021;11.5;V;1;2020;7 383;NV;2;2021
20000289;8;NV;2;2021;3;NV;2;2021;10;V;1;2020;10;V;1;2020;12;V;1;2020;15;V;1;2020;9 667;NV;2;2021;11;V;1;2021;15.9;V;1;2020;11;V;1;2021;7.5;AC;2;2021;10;V;2;2021;10.5;V;1;2020;10 983;V;2;2021
20000294;4 352;NV;2;2021;1;NV;2;2021;5.5;NV;2;2021;10;V;2;2020;11;V;1;2020;11;V;1;2020;7 142;NV;2;2021;3;NV;2;2021;10;V;1;2020;10;V;2;2020;10;V;2;2021;10;V;2;2021;11.5;V;1;2020;9 083;NV;2;2021
20000304;10;V;2;2020;6;NV;2;2021;1.5;NV;2;2021;10;V;1;2020;11.5;V;1;2020;12;V;1;2020;8.5;NV;2;2021;0;NRA;1;2021;10;V;2;2020;1;NV;2;2021;10;V;2;2020;10;V;2;2020;10;V;2;2020;6 833;NV;2;2021
