COD_ETU;Note ;Résultat ;Année ;Session ;FILIERE;ANNEE;MODULE;;;
13014660;;;;;GEGM;2015; TLGE3504;;;
13015756;;;;;GEGM;2015; TLGE3504;;;
14000439;;NV ;2014;2;GEGM;2015; TLGE3504;;;
14000530;0;NV ;2014;1;GEGM;2015; TLGE3504;;;
14000638;;NV ;2014;2;GEGM;2015; TLGE3504;;;
14001041;14.5  ;V  ;2014;1;GEGM;2015; TLGE3504;;;
14001543;4.25  ;NV ;2014;1;GEGM;2015; TLGE3504;;;
14005168;10;V  ;2014;2;GEGM;2015; TLGE3504;;;
14005956;13;V  ;2014;1;GEGM;2015; TLGE3504;;;
10048732;10;V  ;2014;2;GEGM;2015; TLGE4604;;;
11013346;7.65  ;NV ;2014;2;GEGM;2015; TLGE4604;;;
12011032;;;;;GEGM;2015; TLGE4604;;;
12011219;10;V  ;2014;2;GEGM;2015; TLGE4604;;;
12011305;;;;;GEGM;2015; TLGE4604;;;
12011683;12.25 ;V  ;2014;1;GEGM;2015; TLGE4604;;;
12012920;10.45 ;V  ;2014;1;GEGM;2015; TLGE4604;;;
13012870;5.65  ;NV ;2014;2;GEGM;2015; TLGE4604;;;
13013149;10.55 ;V  ;2014;1;GEGM;2015; TLGE4604;;;
13013370;;;;;GEGM;2015; TLGE4604;;;
13013575;0;NRA;2014;1;GEGM;2015; TLGE4604;;;
13014194;10.85 ;V  ;2014;1;GEGM;2015; TLGE4604;;;
13014508;12.2  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
13015003;10.05 ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14000423;13.5  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14000511;12.5  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14000603;11.5  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14000695;11.5  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14001231;13;V  ;2014;1;GEGM;2015; TLGE4604;;;
14001638;13;V  ;2014;1;GEGM;2015; TLGE4604;;;
14005197;13.5  ;V  ;2014;1;GEGM;2015; TLGE4604;;;
14006337;12;V  ;2014;1;GEGM;2015; TLGE4604;;;
9004189;7 277;NV;2014;2;MIPC;2014; TLMP1004;;;
11013963;10;V ;2013;2;MIPC;2014; TLMP1004;;;
12007129;8 242;NV;2014;2;MIPC;2014; TLMP1004;;;
12011434;10.6  ;V ;2013;2;MIPC;2014; TLMP1004;;;
12012060;8.5   ;NV;2014;2;MIPC;2014; TLMP1004;;;
12013399;8 108;NV;2014;2;MIPC;2014; TLMP1004;;;
13010695;12 798;V ;2013;2;MIPC;2014; TLMP1004;;;
13011210;10.85 ;V ;2013;1;MIPC;2014; TLMP1004;;;
13012033;7.52  ;NV;2014;2;MIPC;2014; TLMP1004;;;
13012650;10 461;V ;2013;2;MIPC;2014; TLMP1004;;;
13012921;10 029;V ;2014;2;MIPC;2014; TLMP1004;;;
13013099;10 633;V ;2014;2;MIPC;2014; TLMP1004;;;
13013163;11 081;V ;2013;2;MIPC;2014; TLMP1004;;;
13013196;10 055;V ;2013;2;MIPC;2014; TLMP1004;;;
13013411;11 569;V ;2013;2;MIPC;2014; TLMP1004;;;
13013594;3 408;NV;2014;2;MIPC;2014; TLMP1004;;;
13013697;9 396;NV;2014;2;MIPC;2014; TLMP1004;;;
13013849;7.75  ;NV;2014;2;MIPC;2014; TLMP1004;;;
13013910;12 863;V ;2013;2;MIPC;2014; TLMP1004;;;
13013982;11 023;V ;2013;2;MIPC;2014; TLMP1004;;;
13014162;10 285;V ;2013;2;MIPC;2014; TLMP1004;;;
13014225;8 521;NV;2014;2;MIPC;2014; TLMP1004;;;
13014306;9 017;NV;2014;2;MIPC;2014; TLMP1004;;;
13014503;11 016;V ;2013;2;MIPC;2014; TLMP1004;;;
13014545;9 148;NV;2014;2;MIPC;2014; TLMP1004;;;
13014602;10 042;V ;2014;2;MIPC;2014; TLMP1004;;;
13014733;7 533;NV;2014;2;MIPC;2014; TLMP1004;;;
13015197;0;NV;2014;2;MIPC;2014; TLMP1004;;;
13016218;13 499;V ;2013;1;MIPC;2014; TLMP1004;;;
14000045;7 829;NV;2014;2;MIPC;2014; TLMP1004;;;
14000134;0;NV;2014;2;MIPC;2014; TLMP1004;;;
14000178;8 579;NV;2014;2;MIPC;2014; TLMP1004;;;
14000215;5 108;NV;2014;2;MIPC;2014; TLMP1004;;;
14000279;10 149;V ;2014;2;MIPC;2014; TLMP1004;;;
14000337;1 333;NV;2014;2;MIPC;2014; TLMP1004;;;
14000395;6 271;NV;2014;2;MIPC;2014; TLMP1004;;;
14000447;6 783;NV;2014;2;MIPC;2014; TLMP1004;;;
14000481;8.5   ;NV;2014;2;MIPC;2014; TLMP1004;;;
14000515;9 371;NV;2014;2;MIPC;2014; TLMP1004;;;
14000546;12 013;V ;2014;1;MIPC;2014; TLMP1004;;;
14000563;8 042;NV;2014;2;MIPC;2014; TLMP1004;;;
14000580;.15   ;NV;2014;2;MIPC;2014; TLMP1004;;;
14000602;6 913;NV;2014;2;MIPC;2014; TLMP1004;;;
14000627;7 417;NV;2014;2;MIPC;2014; TLMP1004;;;
14000681;11 254;V ;2014;2;MIPC;2014; TLMP1004;;;
14001296;6 492;NV;2014;2;MIPC;2014; TLMP1004;;;
14001378;10 154;V ;2014;2;MIPC;2014; TLMP1004;;;
14001490;9 833;NV;2014;2;MIPC;2014; TLMP1004;;;
14001550;0;NV;2014;2;MIPC;2014; TLMP1004;;;
14001628;5 626;NV;2014;2;MIPC;2014; TLMP1004;;;
14002047;11 017;V ;2014;2;MIPC;2014; TLMP1004;;;
14003786;11.25 ;V ;2014;2;MIPC;2014; TLMP1004;;;
14005182;4 818;NV;2014;2;MIPC;2014; TLMP1004;;;
14005220;8 075;NV;2014;2;MIPC;2014; TLMP1004;;;
14005303;6 602;NV;2014;2;MIPC;2014; TLMP1004;;;
14005669;10 467;V ;2014;2;MIPC;2014; TLMP1004;;;
14006335;6 983;NV;2014;2;MIPC;2014; TLMP1004;;;
10009883;;;;;MIPC;2014; TLMP1304;;;
11015203;;;;;MIPC;2014; TLMP1304;;;
12010473;0;NR;2014;1;MIPC;2014; TLMP1304;;;
12011538;;;;;MIPC;2014; TLMP1304;;;
12012072;0;NR;2014;1;MIPC;2014; TLMP1304;;;
12013521;0;NR;2014;1;MIPC;2014; TLMP1304;;;
13010768;8.5   ;NV;2014;2;MIPC;2014; TLMP1304;;;
13011309;8.75  ;AC;2014;2;MIPC;2014; TLMP1304;;;
13012070;;;;;MIPC;2014; TLMP1304;;;
13012722;3.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
13012941;;;;;MIPC;2014; TLMP1304;;;
13013113;10;V ;2014;2;MIPC;2014; TLMP1304;;;
13013166;;;;;MIPC;2014; TLMP1304;;;
13013211;10;V ;2014;1;MIPC;2014; TLMP1304;;;
13013428;;;;;MIPC;2014; TLMP1304;;;
13013614;11;V ;2014;1;MIPC;2014; TLMP1304;;;
13013748;;;;;MIPC;2014; TLMP1304;;;
13013868;0;NR;2014;1;MIPC;2014; TLMP1304;;;
13013913;0;NR;2014;1;MIPC;2014; TLMP1304;;;
13014035;;;;;MIPC;2014; TLMP1304;;;
13014170;7;AC;2014;2;MIPC;2014; TLMP1304;;;
13014243;;;;;MIPC;2014; TLMP1304;;;
13014309;2.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
13014510;;;;;MIPC;2014; TLMP1304;;;
13014551;;;;;MIPC;2014; TLMP1304;;;
13014610;3.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
13014764;1.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
13015299;7.5   ;NV;2014;2;MIPC;2014; TLMP1304;;;
13016472;.75   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000053;7.5   ;AC;2014;2;MIPC;2014; TLMP1304;;;
14000142;1.25  ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000187;10;V ;2014;2;MIPC;2014; TLMP1304;;;
14000220;2;NR;2014;1;MIPC;2014; TLMP1304;;;
14000289;1;NR;2014;1;MIPC;2014; TLMP1304;;;
14000345;1.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000399;9;AC;2014;2;MIPC;2014; TLMP1304;;;
14000451;0;NR;2014;1;MIPC;2014; TLMP1304;;;
14000488;2.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000520;1;NR;2014;1;MIPC;2014; TLMP1304;;;
14000547;2.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000566;0;NR;2014;1;MIPC;2014; TLMP1304;;;
14000583;8.75  ;AC;2014;2;MIPC;2014; TLMP1304;;;
14000608;7;NV;2014;2;MIPC;2014; TLMP1304;;;
14000629;1.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14000804;0;NR;2014;1;MIPC;2014; TLMP1304;;;
14001305;7;NV;2014;2;MIPC;2014; TLMP1304;;;
14001389;8;AC;2014;2;MIPC;2014; TLMP1304;;;
14001496;1;NR;2014;1;MIPC;2014; TLMP1304;;;
14001579;12.5  ;V ;2014;1;MIPC;2014; TLMP1304;;;
14001632;1.5   ;NR;2014;1;MIPC;2014; TLMP1304;;;
14002049;7;AC;2014;2;MIPC;2014; TLMP1304;;;
14004740;0;NR;2014;1;MIPC;2014; TLMP1304;;;
14005187;13;V ;2014;1;MIPC;2014; TLMP1304;;;
14005223;1;NR;2014;1;MIPC;2014; TLMP1304;;;
14005315;6.5   ;NV;2014;2;MIPC;2014; TLMP1304;;;
14005968;0;NR;2014;1;MIPC;2014; TLMP1304;;;
14007230;0;NR;2014;1;MIPC;2014; TLMP1304;;;
11010123;10;V ;2011;1;MIPC;2014; TLMP1504;;;
12005753;12 125;V ;2013;1;MIPC;2014; TLMP1504;;;
12010961;11.65 ;V ;2012;1;MIPC;2014; TLMP1504;;;
12011586;12 275;V ;2013;1;MIPC;2014; TLMP1504;;;
12012081;16.6  ;V ;2012;1;MIPC;2014; TLMP1504;;;
13010017;17.94 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13010786;11.36 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13011344;10.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
13012191;13.57 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13012795;10;V ;2014;2;MIPC;2014; TLMP1504;;;
13013000;0;NR;2014;1;MIPC;2014; TLMP1504;;;
13013116;9.25  ;AC;2014;2;MIPC;2014; TLMP1504;;;
13013171;12 768;V ;2013;1;MIPC;2014; TLMP1504;;;
13013225;16.88 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13013438;10;V ;2013;2;MIPC;2014; TLMP1504;;;
13013629;11.31 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13013763;10;V ;2013;2;MIPC;2014; TLMP1504;;;
13013881;10;V ;2013;2;MIPC;2014; TLMP1504;;;
13013918;10;V ;2014;2;MIPC;2014; TLMP1504;;;
13014059;15.56 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13014181;10.69 ;V ;2013;1;MIPC;2014; TLMP1504;;;
13014259;10 052;V ;2013;1;MIPC;2014; TLMP1504;;;
13014311;10;V ;2014;2;MIPC;2014; TLMP1504;;;
13014515;10;V ;2013;1;MIPC;2014; TLMP1504;;;
13014553;12 956;V ;2013;1;MIPC;2014; TLMP1504;;;
13014628;11.5  ;V ;2013;1;MIPC;2014; TLMP1504;;;
13014770;10.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
13015313;0;NR;2014;1;MIPC;2014; TLMP1504;;;
14000001;10;V ;2014;2;MIPC;2014; TLMP1504;;;
14000074;11;V ;2014;1;MIPC;2014; TLMP1504;;;
14000148;10 625;V ;2014;1;MIPC;2014; TLMP1504;;;
14000192;13;V ;2014;1;MIPC;2014; TLMP1504;;;
14000229;14.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14000295;10;V ;2014;2;MIPC;2014; TLMP1504;;;
14000347;4.25  ;NR;2014;1;MIPC;2014; TLMP1504;;;
14000403;6.75  ;NV;2014;2;MIPC;2014; TLMP1504;;;
14000455;10.75 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14000490;9.5   ;NV;2014;2;MIPC;2014; TLMP1504;;;
14000525;0;NR;2014;1;MIPC;2014; TLMP1504;;;
14000551;9 875;AC;2014;2;MIPC;2014; TLMP1504;;;
14000568;10;V ;2014;2;MIPC;2014; TLMP1504;;;
14000587;7;NV;2014;2;MIPC;2014; TLMP1504;;;
14000610;10.75 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14000631;10.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14001042;9.75  ;NV;2014;2;MIPC;2014; TLMP1504;;;
14001316;12.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14001411;5.5   ;NV;2014;2;MIPC;2014; TLMP1504;;;
14001505;10;V ;2014;1;MIPC;2014; TLMP1504;;;
14001593;10.25 ;V ;2014;1;MIPC;2014; TLMP1504;;;
14001635;9;NV;2014;2;MIPC;2014; TLMP1504;;;
14002053;2;NR;2014;1;MIPC;2014; TLMP1504;;;
14004766;13.3  ;V ;2014;1;MIPC;2014; TLMP1504;;;
14005191;13.5  ;V ;2014;1;MIPC;2014; TLMP1504;;;
14005225;6;NV;2014;2;MIPC;2014; TLMP1504;;;
14005332;10.5  ;V ;2014;1;MIPC;2014; TLMP1504;;;
14005970;9.25  ;NV;2014;2;MIPC;2014; TLMP1504;;;
11010987;9 783;NV;2014;2;MIPC;2014;TLMP2004;;;
12006038;8 817;NV;2014;2;MIPC;2014;TLMP2004;;;
12011119;;;2014;1;MIPC;2014;TLMP2004;;;
12011698;10 254;V ;2014;2;MIPC;2014;TLMP2004;;;
12012103;10 233;V ;2014;2;MIPC;2014;TLMP2004;;;
13010110;9 425;NV;2014;2;MIPC;2014;TLMP2004;;;
13010827;;;2014;1;MIPC;2014;TLMP2004;;;
13011481;;;2014;1;MIPC;2014;TLMP2004;;;
13012306;10 083;NV;2014;2;MIPC;2014;TLMP2004;;;
13012832;11 117;V ;2014;1;MIPC;2014;TLMP2004;;;
13013021;10 192;NV;2014;2;MIPC;2014;TLMP2004;;;
13013120;10.86 ;V ;2014;2;MIPC;2014;TLMP2004;;;
13013176;;;2014;1;MIPC;2014;TLMP2004;;;
13013273;12 583;V ;2014;1;MIPC;2014;TLMP2004;;;
13013441;10 888;V ;2013;2;MIPC;2014;TLMP2004;;;
13013653;10 888;V ;2014;1;MIPC;2014;TLMP2004;;;
13013768;;;2014;1;MIPC;2014;TLMP2004;;;
13013883;11 826;V ;2014;1;MIPC;2014;TLMP2004;;;
13013964;11 034;V ;2014;2;MIPC;2014;TLMP2004;;;
13014077;9 233;NV;2014;2;MIPC;2014;TLMP2004;;;
13014192;10 292;V ;2014;2;MIPC;2014;TLMP2004;;;
13014263;12 291;V ;2014;1;MIPC;2014;TLMP2004;;;
13014367;10 279;V ;2014;1;MIPC;2014;TLMP2004;;;
13014518;9 608;NV;2014;2;MIPC;2014;TLMP2004;;;
13014557;10 334;V ;2014;2;MIPC;2014;TLMP2004;;;
13014672;10 292;V ;2014;2;MIPC;2014;TLMP2004;;;
13014774;9.05  ;NV;2014;2;MIPC;2014;TLMP2004;;;
13015320;;;2014;1;MIPC;2014;TLMP2004;;;
14000003;12.88 ;V ;2014;2;MIPC;2014;TLMP2004;;;
14000088;11 918;V ;2014;2;MIPC;2014;TLMP2004;;;
14000153;10 797;V ;2014;2;MIPC;2014;TLMP2004;;;
14000201;6 308;NV;2014;2;MIPC;2014;TLMP2004;;;
14000242;8 759;NV;2014;2;MIPC;2014;TLMP2004;;;
14000304;9 967;NV;2014;2;MIPC;2014;TLMP2004;;;
14000348;;;2014;1;MIPC;2014;TLMP2004;;;
14000411;4 749;NV;2014;2;MIPC;2014;TLMP2004;;;
14000459;8 618;NV;2014;2;MIPC;2014;TLMP2004;;;
14000492;11.15 ;V ;2014;2;MIPC;2014;TLMP2004;;;
14000531;;;2014;1;MIPC;2014;TLMP2004;;;
14000553;8 204;NV;2014;1;MIPC;2014;TLMP2004;;;
14000570;7 313;NV;2014;2;MIPC;2014;TLMP2004;;;
14000588;;;2014;1;MIPC;2014;TLMP2004;;;
14000612;;;2014;1;MIPC;2014;TLMP2004;;;
14000634;11 899;V ;2014;2;MIPC;2014;TLMP2004;;;
14001145;12 854;V ;2014;2;MIPC;2014;TLMP2004;;;
14001328;6 225;NV;2014;2;MIPC;2014;TLMP2004;;;
14001419;12 508;V ;2014;2;MIPC;2014;TLMP2004;;;
14001513;;;2014;1;MIPC;2014;TLMP2004;;;
14001605;;;2014;1;MIPC;2014;TLMP2004;;;
14001645;7 543;NV;2014;2;MIPC;2014;TLMP2004;;;
14002650;11 655;V ;2014;2;MIPC;2014;TLMP2004;;;
14004947;4 887;NV;2014;2;MIPC;2014;TLMP2004;;;
14005199;8.88  ;NV;2014;2;MIPC;2014;TLMP2004;;;
14005242;11 046;V ;2014;2;MIPC;2014;TLMP2004;;;
14005343;3 727;NV;2014;2;MIPC;2014;TLMP2004;;;
14005972;;;2014;1;MIPC;2014;TLMP2004;;;
11011128;10;V ;2012;1;MIPC;2014;TLMP2204;;;
12006134;10.7  ;V ;2014;1;MIPC;2014;TLMP2204;;;
12011124;10;V ;2013;2;MIPC;2014;TLMP2204;;;
12011729;10;V ;2012;1;MIPC;2014;TLMP2204;;;
12012155;10;V ;2012;1;MIPC;2014;TLMP2204;;;
13010180;10;V ;2014;2;MIPC;2014;TLMP2204;;;
13010894;0;NR;2014;1;MIPC;2014;TLMP2204;;;
13011488;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13012511;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13012837;10;V ;2013;1;MIPC;2014;TLMP2204;;;
13013060;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13013121;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13013181;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13013276;11.3  ;V ;2014;1;MIPC;2014;TLMP2204;;;
13013442;11.25 ;V ;2013;1;MIPC;2014;TLMP2204;;;
13013654;10;V ;2013;1;MIPC;2014;TLMP2204;;;
13013779;10;V ;2014;2;MIPC;2014;TLMP2204;;;
13013886;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13013965;;;;;MIPC;2014;TLMP2204;;;
13014088;11 165;V ;2013;1;MIPC;2014;TLMP2204;;;
13014200;10;V ;2014;2;MIPC;2014;TLMP2204;;;
13014265;7;NV;2014;2;MIPC;2014;TLMP2204;;;
13014448;10;V ;2014;2;MIPC;2014;TLMP2204;;;
13014519;;;2014;1;MIPC;2014;TLMP2204;;;
13014558;10;V ;2013;2;MIPC;2014;TLMP2204;;;
13014673;8;AC;2013;2;MIPC;2014;TLMP2204;;;
13014978;4.4   ;NR;2014;1;MIPC;2014;TLMP2204;;;
13015405;10;V ;2013;1;MIPC;2014;TLMP2204;;;
14000009;7;NV;2014;2;MIPC;2014;TLMP2204;;;
14000091;3.9   ;NR;2014;1;MIPC;2014;TLMP2204;;;
14000152;15.6  ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000203;10.9  ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000245;2.3   ;NR;2014;1;MIPC;2014;TLMP2204;;;
14000315;10.45 ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000351;10.25 ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000418;11.2  ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000460;11.35 ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000493;.9    ;NR;2014;1;MIPC;2014;TLMP2204;;;
14000533;10;V ;2014;1;MIPC;2014;TLMP2204;;;
14000555;5.1   ;NV;2014;2;MIPC;2014;TLMP2204;;;
14000571;6;NV;2014;2;MIPC;2014;TLMP2204;;;
14000590;10.35 ;V ;2014;1;MIPC;2014;TLMP2204;;;
14000615;9.2   ;NV;2014;2;MIPC;2014;TLMP2204;;;
14000635;10;V ;2014;1;MIPC;2014;TLMP2204;;;
14001147;7;AC;2014;2;MIPC;2014;TLMP2204;;;
14001334;8;AC;2014;2;MIPC;2014;TLMP2204;;;
14001422;8;AC;2014;2;MIPC;2014;TLMP2204;;;
14001511;9;NV;2014;2;MIPC;2014;TLMP2204;;;
14001613;10;V ;2014;1;MIPC;2014;TLMP2204;;;
14001646;8;NV;2014;2;MIPC;2014;TLMP2204;;;
14003130;2.1   ;NR;2014;1;MIPC;2014;TLMP2204;;;
14004964;0;NR;2014;1;MIPC;2014;TLMP2204;;;
14005202;11.8  ;V ;2014;1;MIPC;2014;TLMP2204;;;
14005244;10.5  ;V ;2014;1;MIPC;2014;TLMP2204;;;
14005358;9.3   ;NV;2014;2;MIPC;2014;TLMP2204;;;
14006063;7;NV;2014;2;MIPC;2014;TLMP2204;;;
11013552;10;V ;2013;2;MIPC;2014; TLMP2404;;;
12006272;13.25 ;V ;2013;2;MIPC;2014; TLMP2404;;;
12011316;0;NR;2014;1;MIPC;2014; TLMP2404;;;
12011793;7;AC;2013;1;MIPC;2014; TLMP2404;;;
12012175;10;V ;2013;2;MIPC;2014; TLMP2404;;;
13010637;14.8  ;V ;2014;1;MIPC;2014; TLMP2404;;;
13011040;10;V ;2014;2;MIPC;2014; TLMP2404;;;
13011992;12.4  ;V ;2014;1;MIPC;2014; TLMP2404;;;
13012535;12.4  ;V ;2014;1;MIPC;2014; TLMP2404;;;
13012859;0;NR;2014;1;MIPC;2014; TLMP2404;;;
13013074;11.25 ;V ;2013;1;MIPC;2014; TLMP2404;;;
13013136;14 875;V ;2013;1;MIPC;2014; TLMP2404;;;
13013183;0;NR;2014;1;MIPC;2014; TLMP2404;;;
13013337;9;AC;2013;2;MIPC;2014; TLMP2404;;;
13013467;16 375;V ;2013;1;MIPC;2014; TLMP2404;;;
13013669;10;V ;2013;1;MIPC;2014; TLMP2404;;;
13013785;0;NR;2014;1;MIPC;2014; TLMP2404;;;
13013892;1.2   ;NR;2014;1;MIPC;2014; TLMP2404;;;
13013969;2;NR;2014;1;MIPC;2014; TLMP2404;;;
13014119;10.75 ;V ;2013;1;MIPC;2014; TLMP2404;;;
13014202;3.8   ;NR;2014;1;MIPC;2014; TLMP2404;;;
13014279;13.5  ;V ;2013;1;MIPC;2014; TLMP2404;;;
13014459;10.05 ;V ;2014;1;MIPC;2014; TLMP2404;;;
13014521;10.75 ;V ;2013;1;MIPC;2014; TLMP2404;;;
13014578;2.3   ;NR;2014;1;MIPC;2014; TLMP2404;;;
13014675;6.2   ;NV;2014;2;MIPC;2014; TLMP2404;;;
13014985;11 125;V ;2013;1;MIPC;2014; TLMP2404;;;
13015447;3.2   ;NR;2014;1;MIPC;2014; TLMP2404;;;
14000032;11.8  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000101;11.7  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000156;6.5   ;NV;2014;2;MIPC;2014; TLMP2404;;;
14000205;10;V ;2014;2;MIPC;2014; TLMP2404;;;
14000251;13;V ;2014;1;MIPC;2014; TLMP2404;;;
14000323;12.2  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000370;11.2  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000427;11.9  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000465;11.8  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000495;13.5  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000537;10;V ;2014;2;MIPC;2014; TLMP2404;;;
14000557;10.3  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000573;10.8  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000594;12.9  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14000618;0;NR;2014;1;MIPC;2014; TLMP2404;;;
14000643;10;V ;2014;2;MIPC;2014; TLMP2404;;;
14001178;14.4  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14001343;4.2   ;NR;2014;1;MIPC;2014; TLMP2404;;;
14001435;10;V ;2014;1;MIPC;2014; TLMP2404;;;
14001526;10;V ;2014;2;MIPC;2014; TLMP2404;;;
14001618;0;NR;2014;1;MIPC;2014; TLMP2404;;;
14001764;0;NR;2014;1;MIPC;2014; TLMP2404;;;
14003147;10.9  ;V ;2014;1;MIPC;2014; TLMP2404;;;
14005176;6.5   ;NV;2014;2;MIPC;2014; TLMP2404;;;
14005204;10;V ;2014;2;MIPC;2014; TLMP2404;;;
14005250;2.4   ;NR;2014;1;MIPC;2014; TLMP2404;;;
14005361;0;NR;2014;1;MIPC;2014; TLMP2404;;;
14006065;0;NR;2014;1;MIPC;2014; TLMP2404;;;
11013788;16;V ;2011;1;MIPC;2014; TLMP2604;;;
12006310;11 175;V ;2013;1;MIPC;2014; TLMP2604;;;
12011374;0;NR;2014;1;MIPC;2014; TLMP2604;;;
12011823;12.25 ;V ;2013;1;MIPC;2014; TLMP2604;;;
12012436;0;NR;2014;1;MIPC;2014; TLMP2604;;;
13010655;11.85 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13011134;12.58 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13011998;10.2  ;V ;2013;1;MIPC;2014; TLMP2604;;;
13012548;10;V ;2013;2;MIPC;2014; TLMP2604;;;
13012906;;;2014;1;MIPC;2014; TLMP2604;;;
13013082;10.95 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013154;13.83 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013189;12.9  ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013361;12.64 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013491;17.18 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013687;10;V ;2013;2;MIPC;2014; TLMP2604;;;
13013794;16.38 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013895;10.75 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13013971;12.15 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13014127;10.15 ;V ;2013;1;MIPC;2014; TLMP2604;;;
13014218;11 325;V ;2013;1;MIPC;2014; TLMP2604;;;
13014285;14;V ;2013;1;MIPC;2014; TLMP2604;;;
13014466;10 475;V ;2013;2;MIPC;2014; TLMP2604;;;
13014532;12.4  ;V ;2013;1;MIPC;2014; TLMP2604;;;
13014586;0;NR;2014;1;MIPC;2014; TLMP2604;;;
13014679;11.7  ;V ;2013;1;MIPC;2014; TLMP2604;;;
13014989;10.2  ;V ;2013;1;MIPC;2014; TLMP2604;;;
13016006;10.1  ;V ;2013;1;MIPC;2014; TLMP2604;;;
14000040;13.5  ;V ;2014;1;MIPC;2014; TLMP2604;;;
14000110;17;V ;2014;1;MIPC;2014; TLMP2604;;;
14000159;11 125;V ;2014;1;MIPC;2014; TLMP2604;;;
14000210;7.5   ;NV;2014;2;MIPC;2014; TLMP2604;;;
14000258;6.5   ;NV;2014;2;MIPC;2014; TLMP2604;;;
14000326;12;V ;2014;1;MIPC;2014; TLMP2604;;;
14000382;15.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14000434;0;NR;2014;1;MIPC;2014; TLMP2604;;;
14000473;9.5   ;AC;2014;2;MIPC;2014; TLMP2604;;;
14000498;9;NV;2014;2;MIPC;2014; TLMP2604;;;
14000539;12;V ;2014;1;MIPC;2014; TLMP2604;;;
14000559;0;NR;2014;1;MIPC;2014; TLMP2604;;;
14000575;;;2014;1;MIPC;2014; TLMP2604;;;
14000596;15.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14000622;10;V ;2014;1;MIPC;2014; TLMP2604;;;
14000645;14;V ;2014;1;MIPC;2014; TLMP2604;;;
14001212;15;V ;2014;1;MIPC;2014; TLMP2604;;;
14001358;13.75 ;V ;2014;1;MIPC;2014; TLMP2604;;;
